time,x-acceleration,y-acceleration,z-acceleration,x-rotation,y-rotation,z-rotation
26.88,0.76,-0.01,-0.642,-0.072,0.393,0.034
26.9,0.76,-0.01,-0.641,-0.08549999999999999,0.4155,0.032
26.92,0.759,-0.01,-0.643,-0.099,0.438,0.03
26.94,0.759,-0.012,-0.643,-0.10650000000000001,0.4305,0.020499999999999997
26.96,0.759,-0.011,-0.643,-0.114,0.423,0.011
26.98,0.76,-0.01,-0.644,-0.1125,0.4095,-0.002
27.0,0.758,-0.009,-0.645,-0.111,0.396,-0.015
27.02,0.759,-0.009,-0.644,-0.143,0.3925,0.004
27.04,0.76,-0.009,-0.645,-0.175,0.389,0.023
27.06,0.76,-0.01,-0.643,-0.15999999999999998,0.42500000000000004,0.0095
27.08,0.759,-0.01,-0.642,-0.145,0.461,-0.004
27.1,0.76,-0.01,-0.642,-0.107,0.444,0.002
27.12,0.76,-0.009,-0.644,-0.069,0.427,0.008
27.14,0.76,-0.01,-0.645,-0.07050000000000001,0.423,-0.0034999999999999996
27.16,0.759,-0.009,-0.643,-0.072,0.419,-0.015
27.18,0.759,-0.01,-0.642,-0.072,0.4095,-0.0055
27.2,0.761,-0.013,-0.642,-0.072,0.4,0.004
27.22,0.759,-0.011,-0.643,-0.0665,0.4075,0.0135
27.24,0.76,-0.008,-0.643,-0.061,0.415,0.023
27.26,0.759,-0.01,-0.645,-0.076,0.4325,0.005999999999999998
27.28,0.76,-0.008,-0.642,-0.091,0.45,-0.011
27.3,0.762,-0.01,-0.642,-0.097,0.452,-0.013
27.32,0.759,-0.013,-0.643,-0.103,0.454,-0.015
27.34,0.76,-0.012,-0.641,-0.107,0.4345,0.009500000000000001
27.36,0.758,-0.009,-0.645,-0.111,0.415,0.034
27.38,0.758,-0.007,-0.645,-0.101,0.4285,0.017
27.4,0.76,-0.008,-0.643,-0.091,0.442,0.0
27.42,0.76,-0.011,-0.644,-0.097,0.427,0.0
27.44,0.76,-0.012,-0.644,-0.103,0.412,0.0
27.46,0.758,-0.012,-0.643,-0.097,0.412,-0.002
27.48,0.76,-0.01,-0.644,-0.091,0.412,-0.004
27.5,0.754,-0.012,-0.658,-0.11599999999999999,0.423,-0.024999999999999998
27.52,0.768,-0.005,-0.627,-0.141,0.434,-0.046
27.54,0.759,-0.011,-0.644,-0.11449999999999999,0.4115,-0.0325
27.56,0.69,-0.044,-0.722,-0.088,0.389,-0.019
27.58,0.712,-0.03,-0.713,-0.0765,0.391,0.009499999999999998
27.6,0.74,0.006,-0.667,-0.065,0.393,0.038
27.62,0.749,-0.009,-0.656,-0.08,0.41200000000000003,0.04
27.64,0.795,0.028,-0.606,-0.095,0.431,0.042
27.66,0.79,-0.006,-0.596,-0.0895,0.4215,0.038000000000000006
27.68,0.812,-0.02,-0.583,-0.084,0.412,0.034
27.7,0.799,-0.034,-0.593,-0.10300000000000001,0.412,0.0245
27.72,0.75,-0.004,-0.665,-0.122,0.412,0.015
27.74,0.752,0.007,-0.668,-0.118,0.4195,0.019
27.76,0.763,-0.014,-0.63,-0.114,0.427,0.023
27.78,0.769,-0.016,-0.669,-0.1295,0.4305,0.005999999999999998
27.8,0.817,-0.059,-0.662,-0.145,0.434,-0.011
27.82,0.811,-0.024,-0.637,-0.11449999999999999,0.442,0.002
27.84,0.831,0.008,-0.573,-0.084,0.45,0.015
27.86,0.852,-0.007,-0.511,-0.078,0.4405,0.002
27.88,0.893,-0.014,-0.452,-0.072,0.431,-0.011
27.9,0.935,0.001,-0.348,-0.076,0.423,-0.0034999999999999996
27.92,0.962,0.03,-0.25,-0.08,0.415,0.004
27.94,0.948,0.011,-0.175,-0.0875,0.4115,0.0155
27.96,0.916,-0.007,-0.176,-0.095,0.408,0.027
27.98,0.949,-0.017,-0.15,-0.10450000000000001,0.404,0.0345
28.0,0.971,-0.025,-0.058,-0.114,0.4,0.042
28.02,0.98,0.01,-0.009,-0.1085,0.41900000000000004,0.017
28.04,0.979,-0.002,0.07,-0.103,0.438,-0.008
28.06,0.983,0.009,0.204,-0.08,0.4325,0.015
28.08,0.965,0.05,0.349,-0.057,0.427,0.038
28.1,0.839,0.071,0.322,-0.0725,0.4385,0.0455
28.12,0.717,0.114,0.345,-0.088,0.45,0.053
28.14,0.776,0.045,0.346,-0.128,0.4365,0.017
28.16,0.759,-0.09,0.497,-0.168,0.423,-0.019
28.18,0.717,-0.128,0.748,-0.14900000000000002,0.406,0.0019999999999999983
28.2,0.634,-0.033,0.816,-0.13,0.389,0.023
28.22,0.654,-0.087,0.86,-0.1205,0.40800000000000003,0.023
28.24,0.638,-0.008,0.771,-0.111,0.427,0.023
28.26,0.624,-0.014,0.782,-0.107,0.446,0.0095
28.28,0.62,0.005,0.792,-0.103,0.465,-0.004
28.3,0.606,-0.001,0.802,-0.0955,0.442,0.030500000000000003
28.32,0.6,-0.019,0.805,-0.088,0.419,0.065
28.34,0.604,-0.019,0.804,-0.08399999999999999,0.421,0.046
28.36,0.609,-0.023,0.802,-0.08,0.423,0.027
28.38,0.615,0.007,0.795,-0.097,0.40800000000000003,0.009499999999999998
28.4,0.64,0.004,0.772,-0.114,0.393,-0.008
28.42,0.62,-0.008,0.79,-0.11599999999999999,0.40800000000000003,-0.008
28.44,0.609,-0.016,0.798,-0.118,0.423,-0.008
28.46,0.623,0.003,0.794,-0.1065,0.421,0.021
28.48,0.608,-0.015,0.798,-0.095,0.419,0.05
28.5,0.611,-0.015,0.797,-0.1125,0.419,0.046
28.52,0.615,-0.012,0.795,-0.13,0.419,0.042
28.54,0.615,-0.009,0.794,-0.124,0.396,0.044
28.56,0.614,-0.01,0.794,-0.118,0.373,0.046
28.58,0.613,-0.009,0.796,-0.12,0.377,0.020999999999999998
28.6,0.615,-0.014,0.794,-0.122,0.381,-0.004
28.62,0.613,-0.008,0.795,-0.08399999999999999,0.42100000000000004,-0.004
28.64,0.615,-0.007,0.795,-0.046,0.461,-0.004
28.66,0.614,-0.011,0.792,-0.07250000000000001,0.438,0.021
28.68,0.614,-0.015,0.795,-0.099,0.415,0.046
28.7,0.612,-0.013,0.797,-0.11800000000000001,0.40549999999999997,0.020999999999999998
28.72,0.613,-0.01,0.795,-0.137,0.396,-0.004
28.74,0.614,-0.008,0.796,-0.11800000000000001,0.40549999999999997,-0.0115
28.76,0.614,-0.009,0.795,-0.099,0.415,-0.019
28.78,0.615,-0.012,0.791,-0.0935,0.415,0.0
28.8,0.613,-0.013,0.796,-0.088,0.415,0.019
28.82,0.612,-0.011,0.796,-0.0975,0.402,0.028499999999999998
28.84,0.611,-0.011,0.796,-0.107,0.389,0.038
28.86,0.612,-0.012,0.796,-0.0915,0.406,0.034
28.88,0.617,-0.009,0.794,-0.076,0.423,0.03
28.9,0.62,-0.007,0.791,-0.0895,0.425,0.011
28.92,0.62,-0.008,0.792,-0.103,0.427,-0.008
28.94,0.615,-0.012,0.794,-0.12,0.4305,0.0014999999999999996
28.96,0.61,-0.012,0.799,-0.137,0.434,0.011
28.98,0.61,-0.011,0.799,-0.10850000000000001,0.434,0.026500000000000003
29.0,0.612,-0.01,0.796,-0.08,0.434,0.042
29.02,0.616,-0.008,0.794,-0.0955,0.423,0.051500000000000004
29.04,0.617,-0.011,0.793,-0.111,0.412,0.061
29.06,0.615,-0.011,0.797,-0.0995,0.41,0.0305
29.08,0.614,-0.007,0.794,-0.088,0.408,0.0
29.1,0.615,-0.008,0.794,-0.0895,0.4115,0.0095
29.12,0.615,-0.011,0.795,-0.091,0.415,0.019
29.14,0.613,-0.015,0.797,-0.101,0.423,0.0135
29.16,0.613,-0.011,0.796,-0.111,0.431,0.008
29.18,0.614,-0.009,0.795,-0.124,0.427,-0.011
29.2,0.616,-0.008,0.792,-0.137,0.423,-0.03
29.22,0.615,-0.008,0.794,-0.1125,0.40800000000000003,-0.0265
29.24,0.614,-0.009,0.796,-0.088,0.393,-0.023
29.26,0.615,-0.011,0.795,-0.107,0.404,0.0075
29.28,0.615,-0.012,0.795,-0.126,0.415,0.038
29.3,0.614,-0.011,0.794,-0.124,0.402,0.023
29.32,0.616,-0.01,0.793,-0.122,0.389,0.008
29.34,0.615,-0.008,0.794,-0.137,0.39849999999999997,0.0095
29.36,0.614,-0.009,0.797,-0.152,0.408,0.011
29.38,0.613,-0.01,0.795,-0.14250000000000002,0.4115,0.013
29.4,0.614,-0.01,0.795,-0.133,0.415,0.015
29.42,0.613,-0.011,0.795,-0.10450000000000001,0.4265,0.0095
29.44,0.615,-0.01,0.795,-0.076,0.438,0.004
29.46,0.615,-0.01,0.794,-0.0915,0.444,0.006
29.48,0.614,-0.009,0.795,-0.107,0.45,0.008
29.5,0.615,-0.009,0.795,-0.10300000000000001,0.4325,0.0115
29.52,0.612,-0.008,0.796,-0.099,0.415,0.015
29.54,0.615,-0.009,0.795,-0.122,0.402,0.002
29.56,0.616,-0.009,0.794,-0.145,0.389,-0.011
29.58,0.614,-0.011,0.796,-0.122,0.3965,-0.0055
29.6,0.614,-0.011,0.799,-0.099,0.404,0.0
29.62,0.615,-0.009,0.794,-0.101,0.40800000000000003,0.015
29.64,0.613,-0.01,0.796,-0.103,0.412,0.03
29.66,0.615,-0.009,0.796,-0.107,0.40049999999999997,0.0245
29.68,0.613,-0.009,0.795,-0.111,0.389,0.019
29.7,0.613,-0.01,0.796,-0.122,0.402,0.036000000000000004
29.72,0.615,-0.009,0.796,-0.133,0.415,0.053
29.74,0.615,-0.01,0.793,-0.14100000000000001,0.417,0.038
29.76,0.614,-0.011,0.795,-0.149,0.419,0.023
29.78,0.615,-0.01,0.796,-0.149,0.4265,0.0135
29.8,0.613,-0.01,0.796,-0.149,0.434,0.004
29.82,0.636,-0.009,0.802,-0.16199999999999998,0.4095,0.017
29.84,0.653,-0.015,0.811,-0.175,0.385,0.03
29.86,0.597,-0.023,0.81,-0.1505,0.4,0.032
29.88,0.576,0.01,0.801,-0.126,0.415,0.034
29.9,0.591,-0.013,0.823,-0.1185,0.421,0.0435
29.92,0.57,-0.013,0.826,-0.111,0.427,0.053
29.94,0.568,-0.01,0.834,-0.11649999999999999,0.40800000000000003,0.020999999999999998
29.96,0.595,-0.029,0.858,-0.122,0.389,-0.011
29.98,0.579,-0.02,0.863,-0.139,0.40049999999999997,0.002
30.0,0.516,-0.006,0.858,-0.156,0.412,0.015
30.02,0.495,-0.034,0.891,-0.14100000000000001,0.4385,0.013
30.04,0.475,-0.03,0.906,-0.126,0.465,0.011
30.06,0.431,0.014,0.899,-0.11449999999999999,0.4345,0.020499999999999997
30.08,0.398,0.008,0.932,-0.103,0.404,0.03
30.1,0.406,-0.016,0.94,-0.118,0.3965,0.032
30.12,0.333,0.003,0.955,-0.133,0.389,0.034
30.14,0.233,0.002,0.964,-0.135,0.3945,0.019000000000000003
30.16,0.196,-0.012,0.983,-0.137,0.4,0.004
30.18,0.143,-0.012,1.008,-0.139,0.3965,-0.0034999999999999996
30.2,0.125,-0.003,0.979,-0.141,0.393,-0.011
30.22,0.051,-0.024,1.0,-0.1275,0.391,0.0
30.24,0.088,-0.018,1.004,-0.114,0.389,0.011
30.26,0.173,0.033,1.012,-0.12,0.4325,0.0
30.28,-0.033,0.015,1.004,-0.126,0.476,-0.011
30.3,-0.162,-0.032,0.992,-0.107,0.45499999999999996,-0.0034999999999999996
30.32,-0.249,-0.062,0.974,-0.088,0.434,0.004
30.34,-0.223,-0.054,0.983,-0.088,0.421,-0.0055
30.36,-0.242,-0.024,0.982,-0.088,0.408,-0.015
30.38,-0.26,0.054,0.959,-0.109,0.40049999999999997,-0.019
30.4,-0.365,0.002,0.905,-0.13,0.393,-0.023
30.42,-0.499,-0.012,0.832,-0.10300000000000001,0.3945,0.0034999999999999996
30.44,-0.538,-0.086,0.836,-0.076,0.396,0.03
30.46,-0.549,-0.082,0.879,-0.061,0.41500000000000004,0.015
30.48,-0.558,-0.019,0.845,-0.046,0.434,0.0
30.5,-0.614,-0.01,0.802,-0.0785,0.4495,0.015
30.52,-0.722,-0.037,0.704,-0.111,0.465,0.03
30.54,-0.739,0.004,0.671,-0.10500000000000001,0.4495,0.0245
30.56,-0.692,-0.001,0.726,-0.099,0.434,0.019
30.58,-0.712,-0.029,0.703,-0.0915,0.421,0.020999999999999998
30.6,-0.874,-0.057,0.648,-0.084,0.408,0.023
30.62,-0.826,-0.006,0.587,-0.082,0.427,-0.0245
30.64,-0.793,0.003,0.617,-0.08,0.446,-0.072
30.66,-0.774,0.005,0.65,-0.0895,0.44,-0.026499999999999996
30.68,-0.78,-0.008,0.641,-0.099,0.434,0.019
30.7,-0.798,-0.019,0.617,-0.0915,0.40349999999999997,0.038000000000000006
30.72,-0.792,-0.01,0.628,-0.084,0.373,0.057
30.74,-0.781,-0.04,0.635,-0.0975,0.39049999999999996,0.0285
30.76,-0.785,-0.008,0.64,-0.111,0.408,0.0
30.78,-0.792,0.003,0.627,-0.14100000000000001,0.4115,0.0095
30.8,-0.798,-0.025,0.62,-0.171,0.415,0.019
30.82,-0.781,-0.007,0.637,-0.133,0.419,0.020999999999999998
30.84,-0.789,-0.015,0.63,-0.095,0.423,0.023
30.86,-0.79,-0.015,0.63,-0.1065,0.4115,0.0325
30.88,-0.788,-0.014,0.63,-0.118,0.4,0.042
30.9,-0.79,-0.014,0.63,-0.1335,0.4115,0.0305
30.92,-0.79,-0.014,0.629,-0.149,0.423,0.019
30.94,-0.789,-0.014,0.63,-0.11649999999999999,0.4305,0.0075
30.96,-0.79,-0.014,0.631,-0.084,0.438,-0.004
30.98,-0.789,-0.014,0.629,-0.0685,0.438,-0.021
31.0,-0.789,-0.014,0.631,-0.053,0.438,-0.038
31.02,-0.788,-0.015,0.632,-0.072,0.42100000000000004,-0.028499999999999998
31.04,-0.788,-0.015,0.631,-0.091,0.404,-0.019
31.06,-0.789,-0.016,0.628,-0.0895,0.402,0.0115
31.08,-0.79,-0.015,0.628,-0.088,0.4,0.042
31.1,-0.79,-0.014,0.628,-0.126,0.402,0.0285
31.12,-0.789,-0.013,0.632,-0.164,0.404,0.015
31.14,-0.788,-0.013,0.631,-0.1375,0.4095,0.017
31.16,-0.788,-0.014,0.629,-0.111,0.415,0.019
31.18,-0.79,-0.014,0.63,-0.10300000000000001,0.415,0.019
31.2,-0.789,-0.015,0.63,-0.095,0.415,0.019
31.22,-0.791,-0.014,0.627,-13.9365,0.9279999999999999,-15.737499999999999
31.24,-0.79,-0.014,0.629,-27.778,1.441,-31.494
31.26,-0.789,-0.014,0.629,-58.80499999999999,0.35250000000000004,-71.25200000000001
31.28,-0.788,-0.013,0.631,-89.832,-0.736,-111.01
31.3,-0.788,-0.014,0.63,-40.756499999999996,-1.3704999999999998,-47.755500000000005
31.32,-0.789,-0.012,0.631,8.319,-2.005,15.499
31.34,-0.789,-0.014,0.63,-13.940500000000002,-4.9565,-7.031499999999999
31.36,-0.789,-0.015,0.63,-36.2,-7.908,-29.562
31.38,-0.789,-0.014,0.628,-36.528000000000006,-42.95,-33.786500000000004
31.4,-0.79,-0.012,0.629,-36.856,-77.992,-38.011
31.42,-0.791,-0.015,0.629,2.8470000000000013,-88.691,-38.047
31.44,-0.789,-0.015,0.629,42.55,-99.39,-38.083
31.46,-0.787,-0.014,0.63,51.879,-110.24199999999999,-42.439
31.48,-0.789,-0.015,0.63,61.208,-121.094,-46.795
31.5,-0.789,-0.014,0.629,58.59,-122.984,-50.789
31.52,-0.789,-0.014,0.629,55.972,-124.874,-54.783
31.54,-0.788,-0.014,0.629,50.166,-123.1325,-23.5045
31.56,-0.788,-0.014,0.63,44.36,-121.391,7.774
31.58,-0.789,-0.015,0.63,45.149,-110.2875,24.5635
31.6,-0.79,-0.013,0.629,45.938,-99.184,41.353
31.62,-0.79,-0.013,0.63,49.983000000000004,-85.32,35.403999999999996
31.64,-0.79,-0.012,0.629,54.028,-71.456,29.455
31.66,-0.789,-0.013,0.63,54.009,-54.476,30.722
31.68,-0.789,-0.014,0.631,53.99,-37.496,31.989
31.7,-0.789,-0.016,0.63,42.624,-16.267000000000003,45.343
31.72,-0.789,-0.014,0.63,31.258,4.962,58.697
31.74,-0.788,-0.012,0.63,22.54,20.573500000000003,54.6285
31.76,-0.789,-0.013,0.631,13.822,36.185,50.56
31.78,-0.789,-0.015,0.628,17.3205,39.3655,25.4155
31.8,-0.79,-0.015,0.629,20.819,42.546,0.271
31.82,-0.789,-0.014,0.63,18.849,43.367000000000004,-0.6609999999999999
31.84,-0.788,-0.014,0.63,16.879,44.188,-1.593
31.86,-0.79,-0.015,0.631,0.7014999999999993,32.683,-3.548
31.88,-0.789,-0.014,0.629,-15.476,21.178,-5.503
31.9,-0.789,-0.013,0.628,-16.128,22.748,-17.2885
31.92,-0.789,-0.013,0.631,-16.78,24.318,-29.074
31.94,-0.789,-0.014,0.632,-2.8240000000000016,23.026000000000003,-51.35850000000001
31.96,-0.8,-0.005,0.617,11.132,21.734,-73.643
31.98,-0.8,-0.002,0.618,24.211,16.6065,-94.739
32.0,-0.749,-0.063,0.67,37.29,11.479,-115.835
32.02,-0.743,-0.053,0.664,52.4615,2.9669999999999987,-120.3545
32.04,-0.801,0.041,0.581,67.633,-5.545,-124.874
32.06,-0.791,-0.012,0.63,69.356,-7.7935,-124.779
32.08,-0.785,-0.019,0.633,71.079,-10.042,-124.684
32.1,-0.789,-0.015,0.627,55.396499999999996,-12.501999999999999,-124.644
32.12,-0.789,-0.014,0.628,39.714,-14.962,-124.604
32.14,-0.79,-0.013,0.629,63.8165,-24.555999999999997,-124.739
32.16,-0.773,0.007,0.648,87.919,-34.15,-124.874
32.18,-0.754,-0.007,0.674,98.7615,-33.105999999999995,-124.874
32.2,-0.74,-0.042,0.693,109.604,-32.062,-124.874
32.22,-0.8,0.005,0.613,93.9845,-32.3935,-123.771
32.24,-0.862,-0.028,0.536,78.365,-32.725,-122.668
32.26,-0.815,-0.016,0.603,70.204,-35.852000000000004,-116.15100000000001
32.28,-0.807,-0.006,0.61,62.043,-38.979,-109.634
32.3,-0.779,-0.006,0.64,59.0205,-27.4165,-114.9045
32.32,-0.818,0.03,0.634,55.998,-15.854,-120.175
32.34,-0.81,-0.045,0.625,76.282,-10.9055,-122.52449999999999
32.36,-0.748,-0.096,0.647,96.566,-5.957,-124.874
32.38,-0.773,-0.095,0.638,110.72,-47.5765,-124.836
32.4,-0.768,-0.103,0.644,124.874,-89.196,-124.798
32.42,-0.81,-0.1,0.629,124.874,-78.687,-124.7675
32.44,-0.813,-0.141,0.633,124.874,-68.178,-124.737
32.46,-0.778,-0.199,0.617,122.654,-31.2765,-124.8055
32.48,-0.768,-0.213,0.62,120.434,5.625,-124.874
32.5,-0.785,-0.254,0.598,88.542,65.2495,-124.874
32.52,-0.741,-0.318,0.589,56.65,124.874,-124.874
32.54,-0.739,-0.327,0.586,80.5695,124.874,-98.866
32.56,-0.65,-0.386,0.628,104.489,124.874,-72.858
32.58,-0.633,-0.496,0.574,40.7295,123.6815,17.781999999999996
32.6,-0.651,-0.535,0.534,-23.03,122.489,108.422
32.62,-0.651,-0.574,0.493,-22.509500000000003,86.14750000000001,82.7245
32.64,-0.645,-0.587,0.5,-21.989,49.806,57.027
32.66,-0.661,-0.549,0.526,51.442499999999995,-15.477999999999994,23.932499999999997
32.68,-0.65,-0.549,0.535,124.874,-80.762,-9.162
32.7,-0.623,-0.613,0.493,90.8895,-93.5005,-6.300000000000001
32.72,-0.546,-0.686,0.503,56.905,-106.239,-3.438
32.74,-0.546,-0.702,0.486,2.8329999999999984,-115.5565,17.0405
32.76,-0.611,-0.705,0.4,-51.239,-124.874,37.519
32.78,-0.601,-0.639,0.495,-51.9345,-124.874,68.815
32.8,-0.62,-0.602,0.506,-52.63,-124.874,100.111
32.82,-0.594,-0.651,0.475,-47.1515,-124.72749999999999,63.48350000000001
32.84,-0.574,-0.693,0.451,-41.673,-124.581,26.856
32.86,-0.583,-0.718,0.398,-0.9909999999999997,-124.7145,-1.6045000000000016
32.88,-0.576,-0.743,0.375,39.691,-124.848,-30.065
32.9,-0.545,-0.732,0.431,71.7985,-76.738,-34.8075
32.92,-0.485,-0.744,0.498,103.906,-28.628,-39.55
32.94,-0.496,-0.702,0.518,114.39,48.123000000000005,-82.21199999999999
32.96,-0.55,-0.712,0.439,124.874,124.874,-124.874
32.98,-0.549,-0.709,0.43,122.578,123.01650000000001,-120.8595
33.0,-0.512,-0.773,0.374,120.282,121.159,-116.845
33.02,-0.503,-0.768,0.377,122.5115,108.173,-119.646
33.04,-0.502,-0.744,0.342,124.741,95.187,-122.447
33.06,-0.436,-0.774,0.383,124.8075,75.66499999999999,-123.6605
33.08,-0.343,-0.855,0.298,124.874,56.143,-124.874
33.1,-0.313,-0.808,0.236,124.836,50.457,-121.28399999999999
33.12,-0.216,-0.642,0.179,124.798,44.771,-117.694
33.14,-0.135,-0.502,0.014,124.8305,41.484,-90.842
33.16,-0.029,-0.458,-0.069,124.863,38.197,-63.99
33.18,0.264,-0.796,-0.027,107.944,9.0565,-84.52
33.2,0.217,-0.962,-0.26,91.025,-20.084,-105.05
33.22,-0.036,-0.979,0.137,44.9465,-15.425,-83.074
33.24,0.013,-1.024,0.042,-1.132,-10.766,-61.098
33.26,0.009,-1.001,-0.049,-46.651999999999994,-8.9385,10.73899999999999
33.28,-0.001,-1.0,-0.022,-92.172,-7.111,82.576
33.3,0.014,-1.002,-0.009,-108.523,-40.06249999999999,103.725
33.32,0.007,-1.001,-0.014,-124.874,-73.014,124.874
33.34,0.013,-1.003,-0.013,-124.874,-98.94399999999999,124.7025
33.36,0.009,-1.001,-0.013,-124.874,-124.874,124.531
33.38,0.012,-1.002,-0.012,-124.4435,-123.401,124.0985
33.4,0.013,-1.002,-0.012,-124.013,-121.928,123.666
33.42,0.013,-1.001,-0.012,-124.4435,-79.493,124.27
33.44,0.013,-1.002,-0.012,-124.874,-37.058,124.874
33.46,0.011,-1.001,-0.013,-124.874,-23.167,124.874
33.48,0.012,-1.001,-0.014,-124.874,-9.276,124.874
33.5,0.011,-1.001,-0.013,-124.8665,-64.7315,124.86099999999999
33.52,0.008,-1.0,-0.012,-124.859,-120.187,124.848
33.54,0.011,-1.002,-0.014,-124.8665,-122.53049999999999,124.86099999999999
33.56,0.01,-1.001,-0.013,-124.874,-124.874,124.874
33.58,0.011,-1.001,-0.012,-124.874,-118.4335,124.874
33.6,0.012,-1.002,-0.013,-124.874,-111.993,124.874
33.62,0.013,-1.001,-0.012,-124.874,-109.68,124.874
33.64,0.013,-1.001,-0.012,-124.874,-107.367,124.874
33.66,0.013,-1.002,-0.012,-124.874,-28.194000000000003,124.874
33.68,0.012,-1.002,-0.013,-124.874,50.979,124.874
33.7,0.011,-1.001,-0.012,-124.874,68.186,124.874
33.72,0.011,-1.002,-0.011,-124.874,85.393,124.874
33.74,0.011,-1.002,-0.012,-124.874,57.001000000000005,124.874
33.76,0.012,-1.003,-0.013,-124.874,28.609,124.874
33.78,0.013,-1.002,-0.014,-124.874,32.837500000000006,124.874
33.8,0.012,-1.002,-0.013,-124.874,37.066,124.874
33.82,0.013,-1.002,-0.012,-123.49449999999999,30.069000000000003,124.874
33.84,0.012,-1.003,-0.011,-122.115,23.072,124.874
33.86,0.011,-1.002,-0.012,-104.975,4.5809999999999995,124.874
33.88,0.012,-1.002,-0.014,-87.835,-13.91,124.874
33.9,0.013,-1.002,-0.014,-77.83699999999999,-13.765,117.018
33.92,0.012,-1.002,-0.013,-67.839,-13.62,109.162
33.94,0.013,-1.001,-0.011,-36.168,-10.899000000000001,83.8055
33.96,0.011,-1.001,-0.012,-4.497,-8.178,58.449
33.98,0.012,-1.001,-0.014,18.3765,-8.418500000000002,51.7095
34.0,0.014,-1.002,-0.012,41.25,-8.659,44.97
34.02,0.013,-1.002,-0.014,47.7725,-10.955,32.4315
34.04,0.012,-1.002,-0.013,54.295,-13.251,19.893
34.06,0.011,-1.002,-0.011,66.00999999999999,-4.426499999999999,-14.338999999999999
34.08,0.011,-1.002,-0.012,77.725,4.398,-48.571
34.1,0.012,-1.0,-0.014,100.27449999999999,18.950000000000003,-83.27199999999999
34.12,0.012,-1.001,-0.013,122.824,33.502,-117.973
34.14,0.012,-1.001,-0.012,123.84899999999999,41.653999999999996,-121.42349999999999
34.16,0.012,-1.001,-0.013,124.874,49.806,-124.874
34.18,0.011,-1.001,-0.014,105.2135,25.5795,-110.362
34.2,0.011,-1.001,-0.012,85.553,1.353,-95.85
34.22,0.013,-1.001,-0.014,58.8815,-4.356,-62.7305
34.24,0.013,-1.001,-0.014,32.21,-10.065,-29.611
34.26,0.013,-1.001,-0.012,68.666,-8.253,-63.534499999999994
34.28,0.012,-1.0,-0.013,105.122,-6.441,-97.458
34.3,0.011,-1.001,-0.014,111.717,-0.7815000000000003,-86.065
34.32,0.011,-1.0,-0.014,118.312,4.878,-74.672
34.34,0.011,-1.002,-0.015,118.3155,14.289,-85.14099999999999
34.36,0.011,-1.002,-0.013,118.319,23.7,-95.61
34.38,0.012,-1.002,-0.01,121.59649999999999,-23.556,-110.24199999999999
34.4,0.012,-1.001,-0.011,124.874,-70.812,-124.874
34.42,0.011,-1.002,-0.013,124.874,-83.78450000000001,-124.874
34.44,0.01,-1.002,-0.014,124.874,-96.757,-124.874
34.46,0.012,-1.003,-0.012,124.792,-42.7385,-124.50049999999999
34.48,0.01,-1.001,-0.012,124.71,11.28,-124.127
34.5,0.011,-1.001,-0.009,124.792,11.067,-124.50049999999999
34.52,0.012,-1.001,-0.012,124.874,10.854,-124.874
34.54,0.011,-1.001,-0.014,124.874,-17.09,-124.874
34.56,0.012,-1.003,-0.015,124.874,-45.034,-124.874
34.58,0.012,-1.002,-0.014,124.874,-24.59,-124.8665
34.6,0.012,-1.001,-0.012,124.874,-4.146,-124.859
34.62,0.012,-1.0,-0.012,124.874,46.5665,-124.8665
34.64,0.012,-1.0,-0.013,124.874,97.279,-124.874
34.66,0.012,-1.001,-0.015,124.874,111.0765,-124.874
34.68,0.011,-1.001,-0.013,124.874,124.874,-124.874
34.7,0.01,-1.002,-0.011,124.874,121.5645,-124.874
34.72,0.011,-1.001,-0.011,124.874,118.255,-124.874
34.74,0.012,-1.001,-0.013,124.874,75.3625,-114.3865
34.76,0.012,-1.0,-0.015,124.874,32.47,-103.899
34.78,0.01,-1.0,-0.016,117.37049999999999,34.6555,-111.8255
34.8,0.012,-1.001,-0.013,109.867,36.841,-119.752
34.82,0.011,-1.002,-0.012,91.719,25.2765,-122.31299999999999
34.84,0.012,-1.001,-0.012,73.571,13.712,-124.874
34.86,0.014,-1.002,-0.011,62.054,14.7715,-124.7695
34.88,0.013,-1.0,-0.012,50.537,15.831,-124.665
34.9,0.011,-1.002,-0.014,26.2385,27.967,-124.6875
34.92,0.01,-1.003,-0.012,1.94,40.103,-124.71
34.94,0.01,-1.002,-0.012,13.286999999999999,24.7125,-105.503
34.96,0.01,-1.002,-0.012,24.634,9.322,-86.296
34.98,0.011,-1.0,-0.011,14.5885,-23.843,-16.139499999999998
35.0,0.01,-1.0,-0.012,4.543,-57.008,54.017
35.02,0.013,-1.0,-0.013,-32.576,-87.2065,89.44550000000001
35.04,0.014,-1.001,-0.013,-69.695,-117.405,124.874
35.06,0.013,-1.002,-0.014,-83.54599999999999,-121.1395,124.874
35.08,0.012,-1.001,-0.013,-97.397,-124.874,124.874
35.1,0.015,-1.003,0.009,-111.13550000000001,-124.54249999999999,124.026
35.12,0.023,-0.999,0.043,-124.874,-124.211,123.178
35.14,0.01,-1.001,-0.009,-124.874,-123.0375,124.026
35.16,-0.021,-1.0,-0.086,-124.874,-121.864,124.874
35.18,0.021,-1.003,-0.029,-118.00649999999999,-95.2005,124.874
35.2,0.014,-1.002,-0.003,-111.139,-68.537,124.874
