time,x-rotation,y-rotation,z-rotation
220.760,-0.107,0.423,-0.004
220.800,-0.126,0.431,-0.004
220.840,-0.084,0.442,0.004
220.880,-0.107,0.431,0.027
220.920,-0.118,0.362,0.004
220.960,-0.076,0.366,0.004
221.000,-0.095,0.427,0.027
221.040,-0.107,0.450,0.050
221.080,-0.095,0.427,0.023
221.120,-0.126,0.393,0.011
221.160,-0.099,0.393,0.034
221.200,-0.065,0.408,0.080
221.240,-0.076,0.400,-0.004
221.280,-0.122,0.415,0.030
221.320,-0.084,0.423,0.038
221.360,-0.118,0.415,-0.008
221.400,-0.149,0.419,-0.015
221.440,-0.171,0.431,0.030
221.480,-0.126,0.423,0.015
221.520,-0.084,0.438,-0.004
221.560,-0.126,0.446,0.030
221.600,-0.114,0.476,0.065
221.640,-0.145,0.434,0.011
221.680,-0.084,0.419,0.023
221.720,-0.046,0.431,0.030
221.760,-0.091,0.412,0.042
221.800,-0.111,0.438,0.050
221.840,-0.057,0.427,-0.004
221.880,-0.084,0.415,-0.015
221.920,-0.126,0.412,0.008
221.960,-0.107,0.396,0.015
222.000,-0.137,0.385,0.015
222.040,-0.107,0.415,0.011
222.080,-0.114,0.423,0.004
222.120,-0.091,0.427,0.034
222.160,-0.091,0.431,0.027
222.200,-0.057,0.415,-0.004
222.240,-0.065,0.396,0.000
222.280,-0.095,0.415,0.034
222.320,-0.099,0.385,-0.027
222.360,-0.091,0.434,0.015
222.400,-0.118,0.454,0.011
222.440,-0.168,0.438,-0.027
222.480,-0.141,0.412,0.011
222.520,-0.133,0.381,-0.008
222.560,-0.126,0.393,-0.019
222.600,-0.107,0.415,0.011
222.640,-0.107,0.434,-0.011
222.680,-0.114,0.431,0.023
222.720,-0.080,0.408,0.088
222.760,-0.076,0.446,0.046
222.800,-0.107,0.419,0.015
222.840,-0.091,0.450,0.046
222.880,-0.084,0.404,0.011
222.920,-0.057,0.412,-0.004
222.960,-0.103,0.415,0.015
223.000,-0.076,0.400,0.019
223.040,-0.042,0.419,0.030
223.080,-0.076,0.423,0.004
223.120,-0.088,0.412,0.038
223.160,-0.065,0.381,0.015
223.200,-0.065,0.427,-0.015
223.240,-0.084,0.396,0.023
223.280,-0.084,0.423,0.050
223.320,-0.034,0.400,0.053
223.360,-0.145,0.385,-0.019
223.400,-0.133,0.434,0.008
223.440,-0.103,0.412,0.019
223.480,-0.114,0.427,-0.023
223.520,-0.111,0.450,0.038
223.560,-0.076,0.423,0.053
223.600,-0.103,0.431,0.030
223.640,-0.149,0.438,0.011
223.680,-0.107,0.412,0.004
223.720,-0.114,0.450,0.057
223.760,-0.126,0.434,0.000
223.800,-0.095,0.400,-0.046
223.840,-0.118,0.454,0.011
223.880,-0.111,0.442,-0.023
223.920,-0.099,0.427,-0.011
223.960,-0.099,0.412,0.008
224.000,-0.095,0.381,-0.011
224.040,-0.099,0.431,0.019
224.080,-0.080,0.454,0.034
224.120,-0.111,0.423,-0.011
224.160,-0.095,0.381,0.030
224.200,-0.076,0.415,0.023
224.240,-0.175,0.450,0.023
224.280,-0.126,0.412,0.038
224.320,-0.057,0.431,0.030
224.360,-0.091,0.434,0.030
224.400,-0.103,0.423,0.004
224.440,-0.122,0.442,0.030
224.480,-0.091,0.438,0.011
224.520,-0.114,0.431,-0.015
224.560,-0.103,0.434,0.053
224.600,-0.095,0.385,0.011
224.640,-0.046,0.415,-0.019
224.680,-0.065,0.434,0.015
224.720,-0.137,0.434,0.050
224.760,-0.084,0.442,0.008
224.800,-0.107,0.393,0.004
224.840,-0.111,0.404,0.023
224.880,-0.091,0.415,-0.004
224.920,-0.099,0.400,0.027
224.960,-0.091,0.400,0.030
225.000,-0.072,0.427,0.019
225.040,-0.080,0.404,-0.008
225.080,-0.126,0.400,0.000
225.120,-0.069,0.396,0.061
225.160,-0.072,0.389,0.030
225.200,-0.107,0.415,0.004
225.240,-0.114,0.381,0.008
225.280,-0.133,0.358,0.019
225.320,-0.118,0.389,-0.008
225.360,-0.065,0.412,-0.004
225.400,-0.126,0.423,0.008
225.440,-0.114,0.389,0.000
225.480,-0.126,0.377,0.023
225.520,-0.091,0.419,0.030
225.560,-0.088,0.400,0.011
225.600,-0.118,0.427,-0.008
225.640,-0.080,0.381,0.030
225.680,-0.122,0.412,0.038
225.720,-0.130,0.427,-0.019
225.760,-0.122,0.434,-0.061
225.800,-0.133,0.419,0.027
225.840,-0.107,0.419,0.042
225.880,-0.099,0.438,-0.015
225.920,-0.126,0.400,0.004
225.960,-0.130,0.415,0.019
226.000,-0.118,0.457,0.023
226.040,-0.149,0.427,0.042
226.080,-0.122,0.366,0.027
226.120,-0.118,0.400,0.042
226.160,-0.095,0.434,-0.023
226.200,-0.095,0.404,-0.011
226.240,-0.130,0.423,0.053
226.280,-0.137,0.404,0.030
226.320,-0.095,0.438,0.034
226.360,-0.099,0.446,0.000
226.400,-0.118,0.419,0.015
226.440,-0.107,0.396,-0.011
226.480,-0.111,0.419,0.015
226.520,-0.095,0.408,0.019
226.560,-0.107,0.476,0.000
226.600,-0.130,0.434,-0.004
226.640,-0.084,0.415,0.011
226.680,-0.095,0.457,-0.034
226.720,-0.141,0.419,-0.015
226.760,-0.133,0.438,0.023
226.800,-0.164,0.408,0.042
226.840,-0.111,0.415,0.027
226.880,-0.114,0.450,0.050
226.920,-0.168,0.354,-0.019
226.960,-0.069,0.347,-0.011
227.000,-0.091,0.431,0.004
227.040,-0.118,0.461,0.004
227.080,-0.050,0.385,0.030
227.120,-0.061,0.385,0.011
227.160,-0.141,0.427,0.023
227.200,-0.099,0.427,0.008
227.240,-0.122,0.412,-0.011
227.280,-0.164,0.412,0.023
227.320,-0.187,0.446,0.046
227.360,-0.187,0.465,0.008
227.400,-0.137,0.419,-0.004
227.440,-0.133,0.412,0.030
227.480,-0.122,0.412,0.046
227.520,-0.141,0.419,0.011
227.560,-0.145,0.415,0.038
227.600,-0.133,0.427,0.038
227.640,-0.145,0.450,0.027
227.680,-0.091,0.450,0.023
227.720,-0.137,0.400,0.019
227.760,-0.145,0.465,0.023
227.800,-0.118,0.442,0.023
227.840,-0.061,0.412,0.038
227.880,-0.141,0.381,0.042
227.920,-0.114,0.373,-0.015
227.960,-0.111,0.431,-0.019
228.000,-0.122,0.389,0.004
228.040,-0.091,0.434,-0.008
228.080,-0.141,0.446,0.000
228.120,-0.152,0.419,0.011
228.160,-0.114,0.442,-0.008
228.200,-0.107,0.438,0.015
228.240,-0.145,0.385,0.053
228.280,-0.133,0.423,0.030
228.320,-0.061,0.442,-0.019
228.360,-0.099,0.400,0.038
228.400,-0.141,0.415,0.042
228.440,-0.095,0.412,0.019
228.480,-0.118,0.423,0.065
228.520,-0.118,0.438,0.042
228.560,-0.107,0.419,0.046
228.600,-0.103,0.419,0.030
228.640,-0.156,0.438,-0.015
228.680,-0.149,0.431,-0.023
228.720,-0.130,0.393,0.030
228.760,-0.091,0.400,-0.023
228.800,-0.145,0.431,-0.004
228.840,-0.152,0.434,0.011
228.880,-0.133,0.400,0.030
228.920,-0.114,0.434,0.004
228.960,-0.122,0.412,0.008
229.000,-0.126,0.442,0.034
229.040,-0.141,0.450,0.023
229.080,-0.099,0.457,0.000
229.120,-0.095,0.415,-0.008
229.160,-0.088,0.412,0.030
229.200,-0.107,0.450,0.019
229.240,-0.099,0.457,0.004
229.280,-0.088,0.412,0.011
229.320,-0.118,0.389,0.027
229.360,-0.141,0.457,0.046
229.400,-0.080,0.454,0.011
229.440,-0.156,0.431,0.015
229.480,-0.130,0.423,0.011
229.520,-0.114,0.454,0.000
229.560,-0.111,0.400,0.019
229.600,-0.111,0.400,0.069
229.640,-0.130,0.423,0.008
229.680,-0.095,0.404,-0.038
229.720,-0.130,0.400,-0.019
229.760,-0.145,0.415,0.030
229.800,-0.149,0.419,0.034
229.840,-0.141,0.446,-0.015
229.880,-0.080,0.454,0.000
229.920,-0.072,0.438,0.027
229.960,-0.091,0.408,0.019
230.000,-0.118,0.438,-0.011
230.040,-0.088,0.385,0.053
230.080,-0.111,0.431,0.019
230.120,-0.137,0.408,0.011
230.160,-0.118,0.446,0.030
230.200,-0.122,0.431,0.023
230.240,-0.111,0.396,0.004
230.280,-0.072,0.454,0.000
230.320,-0.088,0.457,0.000
230.360,-0.114,0.415,0.008
230.400,-0.149,0.408,0.027
230.440,-0.152,0.408,0.023
230.480,-0.114,0.393,0.015
230.520,-0.080,0.442,0.030
230.560,-0.095,0.419,-0.004
230.600,-0.126,0.431,-0.011
230.640,-0.103,0.434,0.008
230.680,-0.141,0.377,-0.015
230.720,-0.137,0.419,-0.015
230.760,-0.107,0.415,0.061
230.800,-0.114,0.366,0.050
230.840,-0.111,0.351,-0.008
230.880,-0.095,0.427,-0.011
230.920,-0.118,0.419,0.061
230.960,-0.145,0.454,-0.004
231.000,-0.156,0.423,0.004
231.040,-0.114,0.412,0.011
231.080,-0.145,0.423,-0.030
231.120,-0.107,0.408,-0.019
231.160,-0.103,0.408,0.038
231.200,-0.111,0.438,0.019
231.240,-0.091,0.450,0.015
231.280,-0.133,0.400,0.091
231.320,-0.107,0.415,-0.008
231.360,-0.088,0.408,-0.027
231.400,-0.111,0.423,-0.011
231.440,-0.149,0.427,0.008
231.480,-0.095,0.408,0.027
231.520,-0.130,0.412,-0.023
231.560,-0.160,0.431,0.004
231.600,-0.141,0.419,0.038
231.640,-0.057,0.431,0.030
231.680,-0.015,0.412,-0.053
231.720,-0.103,0.362,-0.011
231.760,-0.084,0.393,0.034
231.800,-0.084,0.438,-0.030
231.840,-0.099,0.423,-0.019
231.880,-0.080,0.442,0.019
231.920,-0.126,0.465,-0.034
231.960,-0.099,0.389,0.000
232.000,-0.126,0.393,0.065
232.040,-0.145,0.396,0.008
232.080,-0.080,0.408,0.004
232.120,-0.126,0.408,-0.019
232.160,-0.145,0.434,-0.015
232.200,-0.099,0.446,0.046
232.240,-0.133,0.396,-0.008
232.280,-0.130,0.434,-0.057
232.320,-0.088,0.434,0.019
232.360,-0.103,0.446,0.023
232.400,-0.118,0.427,-0.004
232.440,-0.114,0.393,0.023
232.480,-0.111,0.408,0.042
232.520,-0.103,0.446,0.000
232.560,-0.141,0.457,0.004
232.600,-0.099,0.400,0.027
232.640,-0.046,0.396,0.000
232.680,-0.107,0.408,-0.046
232.720,-0.107,0.385,0.000
232.760,-0.114,0.457,0.030
232.800,-0.084,0.412,0.011
232.840,-0.069,0.419,-0.023
232.880,-0.133,0.400,0.027
232.920,-0.111,0.412,0.004
232.960,-0.091,0.442,-0.015
233.000,-0.091,0.381,0.019
233.040,-0.103,0.434,0.019
233.080,-0.107,0.419,0.015
233.120,-0.111,0.465,-0.065
233.160,-0.099,0.423,-0.023
233.200,-0.118,0.404,0.034
233.240,-0.069,0.393,-0.011
233.280,-0.091,0.396,0.042
233.320,-0.171,0.396,0.042
233.360,-0.114,0.450,0.015
233.400,-0.080,0.434,0.004
233.440,-0.107,0.423,0.050
233.480,-0.107,0.423,0.011
233.520,-0.095,0.389,0.000
233.560,-0.107,0.366,0.000
233.600,-0.160,0.412,0.088
233.640,-0.122,0.381,-0.019
233.680,-0.084,0.431,-0.061
233.720,-0.114,0.434,0.004
233.760,-0.126,0.423,0.011
233.800,-0.091,0.469,0.019
233.840,-0.091,0.415,0.000
233.880,-0.175,0.438,0.030
233.920,-0.149,0.465,0.011
233.960,-0.088,0.427,-0.015
234.000,-0.111,0.431,0.050
234.040,-0.122,0.431,0.042
234.080,-0.137,0.419,0.004
234.120,-0.099,0.408,0.034
234.160,-0.152,0.476,0.030
234.200,-0.126,0.408,0.004
234.240,-0.103,0.393,0.034
234.280,-0.057,0.358,-0.038
234.320,-0.126,0.373,-0.023
234.360,-0.126,0.366,-0.008
234.400,-0.126,0.400,0.008
234.440,-0.091,0.358,0.023
234.480,-0.126,0.412,-0.011
234.520,-0.152,0.423,0.015
234.560,-0.137,0.423,0.015
234.600,-0.217,0.423,-0.004
234.640,-0.202,0.408,-0.004
234.680,-0.130,0.393,0.008
234.720,-0.099,0.408,0.023
234.760,-0.103,0.400,0.019
234.800,-0.122,0.442,0.034
234.840,-0.118,0.431,0.004
234.880,-0.091,0.450,0.015
234.920,-0.091,0.408,0.019
234.960,-0.091,0.400,-0.008
235.000,-0.114,0.484,0.030
235.040,-0.111,0.454,0.011
235.080,-0.164,0.408,-0.019
235.120,-0.107,0.393,0.000
235.160,-0.069,0.404,0.053
235.200,-0.095,0.389,0.004
235.240,-0.114,0.434,-0.046
235.280,-0.137,0.408,0.042
235.320,-0.111,0.400,0.027
235.360,-0.114,0.404,-0.015
235.400,-0.130,0.393,0.000
235.440,-0.103,0.438,0.053
235.480,-0.099,0.450,0.050
235.520,-0.080,0.377,0.011
235.560,-0.061,0.381,0.038
235.600,-0.042,0.442,0.023
235.640,-0.118,0.370,0.008
235.680,-0.103,0.415,0.008
235.720,-0.065,0.400,-0.030
235.760,-0.114,0.377,-0.008
235.800,-0.133,0.408,0.023
235.840,-0.111,0.381,0.023
235.880,-0.160,0.434,0.030
235.920,-0.152,0.393,0.034
235.960,-0.107,0.423,-0.004
236.000,-0.107,0.427,0.004
236.040,-0.152,0.434,0.015
236.080,-0.149,0.446,0.011
236.120,-0.072,0.461,0.034
236.160,-0.118,0.442,0.046
236.200,-0.114,0.408,0.030
236.240,-0.057,0.385,0.053
236.280,-0.099,0.393,0.042
236.320,-0.095,0.400,0.004
236.360,-0.130,0.400,0.019
236.400,-0.149,0.446,0.019
236.440,-0.126,0.438,-0.027
236.480,-0.145,0.431,-0.023
236.520,-0.164,0.419,0.030
236.560,-0.107,0.373,0.004
236.600,-0.111,0.412,-0.015
236.640,-0.114,0.400,0.027
236.680,-0.111,0.431,0.042
236.720,-0.122,0.385,0.046
236.760,-0.137,0.404,0.042
236.800,-0.114,0.396,0.004
236.840,-0.111,0.385,0.053
236.880,-0.069,0.461,0.030
236.920,-0.099,0.412,0.008
236.960,-0.122,0.408,-0.027
237.000,-0.084,0.400,0.015
237.040,-0.126,0.446,0.042
237.080,-0.160,0.446,0.008
237.120,-0.114,0.354,0.011
237.160,-0.114,0.427,0.023
237.200,-0.133,0.408,-0.034
237.240,-0.091,0.442,0.019
237.280,-0.061,0.393,0.034
237.320,-0.069,0.408,-0.015
237.360,-0.088,0.450,-0.004
237.400,-0.099,0.457,0.053
237.440,-0.111,0.461,0.030
237.480,-0.111,0.389,0.042
237.520,-0.103,0.396,0.053
237.560,-0.103,0.415,0.000
237.600,-0.099,0.412,-0.004
237.640,-0.118,0.438,0.042
237.680,-0.084,0.415,0.065
237.720,-0.152,0.412,0.015
237.760,-0.149,0.438,-0.023
237.800,-0.111,0.469,0.019
237.840,-0.084,0.427,0.030
237.880,-0.122,0.442,-0.034
237.920,-0.156,0.431,0.004
237.960,-0.069,0.381,0.057
238.000,-0.114,0.412,-0.030
238.040,-0.114,0.408,-0.042
238.080,-0.095,0.434,0.088
238.120,-0.088,0.389,0.065
238.160,-0.141,0.408,-0.027
238.200,-0.168,0.423,-0.011
238.240,-0.122,0.446,0.065
238.280,-0.126,0.438,0.027
238.320,-0.183,0.438,-0.011
238.360,-0.084,0.415,0.046
238.400,-0.088,0.393,0.023
238.440,-0.156,0.404,0.015
238.480,-0.149,0.423,0.019
238.520,-0.130,0.412,0.027
238.560,-0.088,0.381,-0.004
238.600,-0.015,0.366,0.038
238.640,-0.072,0.465,0.046
238.680,-0.114,0.442,0.000
238.720,-0.069,0.419,-0.030
238.760,-0.111,0.415,0.019
238.800,-0.164,0.385,0.015
238.840,-0.149,0.389,-0.008
238.880,-0.141,0.423,0.057
238.920,-0.080,0.431,0.042
238.960,-0.091,0.385,-0.011
239.000,-0.122,0.415,-0.011
239.040,-0.122,0.423,0.023
239.080,-0.099,0.404,0.034
239.120,-0.145,0.400,-0.008
239.160,-0.118,0.381,-0.004
239.200,-0.122,0.434,-0.008
239.240,-0.099,0.434,0.019
239.280,-0.103,0.446,0.019
239.320,-0.156,0.469,0.015
239.360,-0.114,0.419,0.050
239.400,-0.050,0.427,0.008
239.440,-0.103,0.396,-0.019
239.480,-0.156,0.450,0.053
239.520,-0.076,0.442,0.038
239.560,-0.103,0.389,-0.027
239.600,-0.118,0.450,-0.011
239.640,-0.145,0.438,-0.004
239.680,-0.126,0.389,0.034
239.720,-0.126,0.377,0.023
239.760,-0.111,0.389,0.019
239.800,-0.133,0.446,0.011
239.840,-0.160,0.419,0.000
239.880,-0.118,0.400,0.050
239.920,-0.149,0.400,0.034
239.960,-0.145,0.396,0.034
240.000,-0.088,0.419,0.023
240.040,-0.107,0.434,0.011
240.080,-0.130,0.423,0.019
240.120,-0.095,0.393,0.038
240.160,-0.126,0.412,0.000
240.200,-0.145,0.446,0.019
240.240,-0.122,0.404,0.042
240.280,-0.088,0.373,0.057
240.320,-0.084,0.431,0.027
240.360,-0.130,0.400,0.019
240.400,-0.103,0.442,0.000
240.440,-0.111,0.431,0.030
240.480,-0.122,0.389,-0.008
240.520,-0.103,0.396,-0.053
240.560,-0.111,0.438,-0.027
240.600,-0.107,0.446,0.042
240.640,-0.091,0.434,-0.046
240.680,-0.118,0.431,-0.027
240.720,-0.103,0.385,-0.030
240.760,-0.099,0.408,-0.030
240.800,-0.107,0.461,-0.019
240.840,-0.149,0.446,0.023
240.880,-0.107,0.404,0.030
240.920,-0.065,0.465,0.000
240.960,-0.069,0.442,0.019
241.000,-0.126,0.419,0.042
241.040,-0.111,0.423,0.034
241.080,-0.107,0.396,0.015
241.120,-0.099,0.446,0.008
241.160,-0.095,0.442,-0.004
241.200,-0.072,0.419,0.053
241.240,-0.107,0.412,0.027
241.280,-0.114,0.415,0.004
241.320,-0.099,0.393,-0.015
241.360,-0.137,0.381,0.008
241.400,-0.111,0.419,0.030
241.440,-0.152,0.427,0.072
241.480,-0.107,0.343,0.076
241.520,-0.076,0.427,0.004
241.560,-0.130,0.465,0.004
241.600,-0.145,0.450,0.038
241.640,-0.095,0.419,-0.008
241.680,-0.084,0.396,0.034
241.720,-0.107,0.404,0.038
241.760,-0.080,0.434,0.008
241.800,-0.141,0.454,-0.008
241.840,-0.118,0.385,0.030
241.880,-0.122,0.412,0.019
241.920,-0.088,0.419,0.015
241.960,-0.133,0.412,0.027
242.000,-0.088,0.442,0.019
242.040,-0.114,0.438,0.011
242.080,-0.114,0.400,0.034
242.120,-0.091,0.423,-0.004
242.160,-0.145,0.393,-0.030
242.200,-0.171,0.412,-0.030
242.240,-0.103,0.446,0.011
242.280,-0.088,0.415,-0.019
242.320,-0.171,0.431,-0.042
242.360,-0.107,0.419,0.011
242.400,-0.069,0.419,0.008
242.440,-0.091,0.457,-0.023
242.480,-0.103,0.415,0.000
242.520,-0.111,0.415,0.027
242.560,-0.107,0.427,0.008
242.600,-0.118,0.412,0.030
242.640,-0.126,0.419,0.034
242.680,-0.118,0.419,0.023
242.720,-0.114,0.431,-0.008
242.760,-0.141,0.431,-0.019
242.800,-0.126,0.408,0.000
242.840,-0.080,0.366,0.019
242.880,-0.080,0.377,-0.027
242.920,-0.065,0.396,-0.004
242.960,-0.095,0.446,0.011
243.000,-0.118,0.434,0.011
243.040,-0.107,0.373,0.019
243.080,-0.133,0.423,0.057
243.120,-0.076,0.408,0.065
243.160,-0.069,0.396,0.050
243.200,-0.057,0.381,0.038
243.240,-0.095,0.412,0.061
243.280,-0.091,0.442,0.015
243.320,-0.095,0.434,0.050
243.360,-0.069,0.431,0.027
243.400,-0.103,0.438,-0.008
243.440,-0.171,0.404,0.004
243.480,-0.156,0.404,0.046
243.520,-0.160,0.423,0.034
243.560,-0.118,0.408,-0.008
243.600,-0.080,0.431,-0.019
243.640,-0.152,0.442,0.030
243.680,-0.065,0.370,0.004
243.720,-0.103,0.362,-0.034
243.760,-0.191,0.434,0.023
243.800,-0.133,0.408,0.027
243.840,-0.099,0.415,-0.023
243.880,-0.160,0.431,-0.030
243.920,-0.130,0.396,-0.019
243.960,-0.080,0.408,0.019
244.000,-0.076,0.396,-0.030
244.040,-0.126,0.393,-0.023
244.080,-0.126,0.377,0.023
244.120,-0.156,0.438,-0.030
244.160,-0.152,0.427,0.004
244.200,-0.095,0.415,0.004
244.240,-0.076,0.438,-0.015
244.280,-0.088,0.415,-0.004
244.320,-0.099,0.442,0.000
244.360,-0.126,0.408,-0.019
244.400,-0.118,0.442,-0.019
244.440,-0.095,0.461,0.011
244.480,-0.080,0.431,0.030
244.520,-0.099,0.446,-0.011
244.560,-0.156,0.431,0.011
244.600,-0.095,0.419,0.057
244.640,-0.145,0.423,-0.004
244.680,-0.206,0.412,-0.008
244.720,-0.141,0.396,-0.034
244.760,-0.111,0.389,-0.034
244.800,-0.126,0.412,0.034
244.840,-0.141,0.370,0.027
244.880,-0.095,0.400,-0.015
244.920,-0.130,0.381,0.015
244.960,-0.141,0.393,0.011
245.000,-0.122,0.381,0.023
245.040,-0.069,0.343,0.030
245.080,-0.091,0.381,-0.004
245.120,-0.088,0.381,-0.042
245.160,-0.126,0.385,0.019
245.200,-0.114,0.400,0.046
245.240,-0.118,0.408,-0.008
245.280,-0.149,0.393,0.027
245.320,-0.133,0.442,0.046
245.360,-0.103,0.457,0.034
245.400,-0.084,0.450,-0.019
245.440,-0.152,0.450,0.000
245.480,-0.160,0.412,0.076
245.520,-0.130,0.415,0.011
245.560,-0.084,0.370,-0.034
245.600,-0.152,0.393,0.008
245.640,-0.137,0.423,0.030
245.680,-0.038,0.415,-0.011
245.720,-0.091,0.393,-0.011
245.760,-0.107,0.408,0.046
245.800,-0.114,0.427,0.000
245.840,-0.130,0.373,0.034
245.880,-0.076,0.396,0.053
245.920,-0.065,0.389,0.008
245.960,-0.076,0.427,0.004
246.000,-0.114,0.423,0.027
246.040,-0.099,0.393,0.030
246.080,-0.118,0.415,0.004
246.120,-0.130,0.427,-0.042
246.160,-0.095,0.442,0.027
246.200,-0.141,0.389,0.004
246.240,-0.122,0.427,0.030
246.280,-0.149,0.484,0.057
246.320,-0.118,0.423,0.030
246.360,-0.137,0.393,0.023
246.400,-0.133,0.415,0.000
246.440,-0.145,0.377,-0.004
246.480,-0.130,0.415,0.011
246.520,-0.122,0.419,0.050
246.560,-0.099,0.412,0.004
246.600,-0.080,0.408,-0.030
246.640,-0.156,0.446,0.000
246.680,-0.171,0.423,0.011
246.720,-0.114,0.381,-0.015
246.760,-0.141,0.404,0.046
246.800,-0.149,0.450,0.027
246.840,-0.103,0.434,-0.011
246.880,-0.168,0.404,0.011
246.920,-0.137,0.469,0.050
246.960,-0.130,0.431,0.046
247.000,-0.130,0.431,-0.008
247.040,-0.122,0.366,0.011
247.080,-0.118,0.412,0.011
247.120,-0.114,0.476,0.034
247.160,-0.156,0.427,-0.015
247.200,-0.145,0.412,0.011
247.240,-0.137,0.480,0.015
247.280,-0.095,0.457,-0.015
247.320,-0.145,0.404,0.027
247.360,-0.156,0.419,0.034
247.400,-0.175,0.427,0.015
247.440,-0.137,0.423,-0.027
247.480,-0.111,0.434,0.034
247.520,-0.122,0.408,0.042
247.560,-0.080,0.396,0.027
247.600,-0.069,0.427,0.008
247.640,-0.114,0.431,0.011
247.680,-0.103,0.404,0.011
247.720,-0.091,0.393,0.011
247.760,-0.133,0.431,-0.008
247.800,-0.149,0.442,0.011
247.840,-0.099,0.438,0.004
247.880,-0.114,0.434,-0.004
247.920,-0.091,0.442,0.027
247.960,-0.084,0.450,0.038
248.000,-0.137,0.423,0.027
248.040,-0.107,0.389,-0.004
248.080,-0.114,0.434,-0.042
248.120,-0.061,0.389,0.034
248.160,-0.099,0.389,-0.008
248.200,-0.107,0.423,0.027
248.240,-0.126,0.389,0.011
248.280,-0.137,0.393,-0.027
248.320,-0.118,0.408,-0.011
248.360,-0.152,0.434,0.038
248.400,-0.122,0.438,0.038
248.440,-0.156,0.404,0.034
248.480,-0.114,0.393,-0.023
248.520,-0.088,0.423,-0.019
248.560,-0.145,0.408,-0.008
248.600,-0.103,0.404,0.004
248.640,-0.099,0.415,-0.015
248.680,-0.114,0.419,0.008
248.720,-0.137,0.412,0.008
248.760,-0.099,0.461,0.023
248.800,-0.053,0.423,-0.008
248.840,-0.069,0.423,-0.023
248.880,-0.095,0.381,0.042
248.920,-0.130,0.396,0.011
248.960,-0.088,0.461,-0.008
249.000,-0.114,0.469,-0.015
249.040,-0.145,0.427,0.027
249.080,-0.122,0.442,0.061
249.120,-0.107,0.431,0.008
249.160,-0.103,0.396,0.004
249.200,-0.156,0.389,0.038
249.240,-0.130,0.400,0.061
249.280,-0.103,0.423,0.042
249.320,-0.141,0.404,0.019
249.360,-0.103,0.423,0.038
249.400,-0.076,0.393,0.027
249.440,-0.133,0.438,-0.008
249.480,-0.133,0.438,0.057
249.520,-0.130,0.450,-0.019
249.560,-0.141,0.446,-0.030
249.600,-0.137,0.423,-0.027
249.640,-0.099,0.434,0.004
249.680,-0.084,0.431,-0.011
249.720,-0.130,0.427,0.030
249.760,-0.137,0.415,0.000
249.800,-0.118,0.415,0.015
249.840,-0.118,0.412,0.061
249.880,-0.122,0.400,0.053
249.920,-0.111,0.373,0.008
249.960,-0.137,0.412,0.034
250.000,-0.118,0.419,0.030
250.040,-0.164,0.434,0.034
250.080,-0.130,0.419,0.004
250.120,-0.095,0.404,0.023
250.160,-0.069,0.465,0.004
250.200,-0.114,0.419,-0.053
250.240,-0.111,0.438,-0.023
250.280,-0.156,0.442,0.023
250.320,-0.126,0.438,0.042
250.360,-0.118,0.415,-0.011
250.400,-0.103,0.419,-0.004
250.440,-0.088,0.454,0.061
250.480,-0.084,0.461,0.019
250.520,-0.126,0.408,-0.004
250.560,-0.107,0.438,0.030
250.600,-0.076,0.408,0.004
250.640,-0.133,0.393,0.034
250.680,-0.156,0.454,-0.004
250.720,-0.133,0.461,-0.015
250.760,-0.141,0.419,0.000
250.800,-0.095,0.400,0.004
250.840,-0.179,0.446,0.011
250.880,-0.175,0.457,0.030
250.920,-0.156,0.431,-0.019
250.960,-0.152,0.393,-0.034
251.000,-0.171,0.389,0.023
251.040,-0.137,0.438,0.046
251.080,-0.107,0.415,0.030
251.120,-0.107,0.431,0.019
251.160,-0.107,0.381,0.019
251.200,-0.088,0.393,0.023
251.240,-0.114,0.408,-0.008
251.280,-0.126,0.415,0.019
251.320,-0.183,0.412,0.004
251.360,-0.122,0.362,-0.004
251.400,-0.164,0.412,0.004
251.440,-0.141,0.419,0.019
251.480,-0.114,0.419,-0.042
251.520,-0.137,0.431,-0.019
251.560,-0.133,0.427,-0.011
251.600,-0.118,0.434,-0.015
251.640,-0.114,0.415,0.008
251.680,-0.149,0.423,0.011
251.720,-0.122,0.377,0.004
251.760,-0.099,0.404,0.000
251.800,-0.133,0.419,0.011
251.840,-0.145,0.385,0.000
251.880,-0.130,0.400,0.015
251.920,-0.122,0.419,0.050
251.960,-0.107,0.412,0.030
252.000,-0.122,0.385,0.011
252.040,-0.156,0.412,0.019
252.080,-0.141,0.415,0.030
252.120,-0.133,0.419,0.019
252.160,-0.091,0.396,0.027
252.200,-0.114,0.412,-0.015
252.240,-0.088,0.381,0.015
252.280,-0.111,0.427,0.019
252.320,-0.130,0.404,0.008
252.360,-0.095,0.408,0.053
252.400,-0.076,0.431,0.011
252.440,-0.084,0.389,0.015
252.480,-0.217,0.423,0.030
252.520,-0.164,0.389,0.027
252.560,-0.103,0.389,0.038
252.600,-0.137,0.400,0.042
252.640,-0.156,0.419,0.000
252.680,-0.141,0.419,0.030
252.720,-0.091,0.404,0.030
252.760,-0.069,0.442,0.072
252.800,-0.133,0.465,0.050
252.840,-0.152,0.415,0.042
252.880,-0.088,0.393,0.053
252.920,-0.091,0.457,0.027
252.960,-0.091,0.412,-0.023
253.000,-0.099,0.362,-0.015
253.040,-0.061,0.393,0.061
253.080,-0.114,0.423,0.030
