time,x-acceleration,y-acceleration,z-acceleration,x-rotation,y-rotation,z-rotation
703.44,0.761,0.017,-0.64,-0.152,-3.396,0.057
703.48,0.761,0.017,-0.64,-0.072,-2.511,0.027
703.52,0.761,0.017,-0.64,1.322,1.357,-0.499
703.56,0.761,0.017,-0.64,6.955,7.889,-5.221
703.6,0.761,0.017,-0.64,-5.995,-2.363,2.992
703.64,0.761,0.017,-0.64,-0.541,-0.187,1.818
703.68,0.761,0.017,-0.64,-2.473,1.38,-0.217
703.72,0.761,0.017,-0.64,-1.128,-6.696,-2.797
703.76,0.761,0.017,-0.64,0.343,-3.868,0.225
703.8,0.761,0.017,-0.64,0.534,-46.608,1.223
703.84,0.761,0.017,-0.64,1.2,-84.104,1.806
703.88,0.761,0.017,-0.64,0.366,-106.01,-1.909
703.92,0.761,0.017,-0.64,1.589,-107.012,1.574
703.96,0.761,0.017,-0.64,1.604,-57.565,2.45
704.0,0.761,0.017,-0.64,0.671,-1.814,0.034
704.04,0.761,0.017,-0.64,-1.94,8.761,-0.617
704.08,0.761,0.017,-0.64,0.095,-1.014,0.229
704.12,0.761,0.017,-0.64,-0.004,0.023,0.038
704.16,0.761,0.017,-0.64,-0.21,0.713,-0.473
704.2,0.761,0.017,-0.64,-0.309,10.309,-0.598
704.24,0.761,0.017,-0.64,-0.191,15.846,0.522
704.28,0.761,0.017,-0.64,-0.72,35.198,0.29
704.32,0.761,0.017,-0.64,-0.93,24.177,-1.265
704.36,0.761,0.017,-0.64,-0.328,-1.441,-1.128
704.4,0.761,0.017,-0.64,0.152,17.18,1.822
704.44,0.761,0.017,-0.64,-0.598,42.969,-0.217
704.48,0.761,0.017,-0.64,0.091,43.068,1.696
704.52,0.761,0.017,-0.64,0.362,32.405,1.482
704.56,0.761,0.017,-0.64,-1.021,48.956,-1.01
704.6,0.761,0.017,-0.64,-1.959,19.707,-2.771
704.64,0.761,0.017,-0.64,-7.172,0.446,4.55
704.68,0.761,0.017,-0.64,-21.098,-7.755,21.452
704.72,0.761,0.017,-0.64,-33.068,-69.028,5.854
704.76,0.761,0.017,-0.64,-15.495,-38.213,-1.925
704.8,0.761,0.017,-0.64,-11.951,-14.085,-0.065
704.84,0.761,0.017,-0.64,-32.344,-52.671,5.541
704.88,0.761,0.017,-0.64,-27.992,-16.12,-2.832
704.92,0.761,0.017,-0.64,-30.263,-9.684,-14.314
704.96,0.761,0.017,-0.64,-30.381,-4.588,-18.399
705.0,0.761,0.017,-0.64,-30.724,3.022,-20.271
705.04,0.761,0.017,-0.64,-60.454,-51.364,-2.527
705.08,0.761,0.017,-0.64,-79.257,-94.364,14.162
705.12,0.761,0.017,-0.64,-54.078,-65.842,14.257
705.16,0.761,0.017,-0.64,-35.583,-59.562,31.071
705.2,0.761,0.017,-0.64,-3.022,-11.502,10.553
705.24,0.761,0.017,-0.64,0.781,20.499,-10.953
705.28,0.761,0.017,-0.64,-4.23,25.232,-12.66
705.32,0.761,0.017,-0.64,14.722,49.607,-16.585
705.36,0.761,0.017,-0.64,24.36,59.851,-13.62
705.4,0.761,0.017,-0.64,17.63,47.241,-6.986
705.44,0.761,0.017,-0.64,32.793,66.38,-9.276
705.48,0.761,0.017,-0.64,24.695,38.941,-0.762
705.52,0.761,0.017,-0.64,-0.896,-10.534,1.94
705.56,0.761,0.017,-0.64,-0.766,-34.63,3.841
705.6,0.761,0.017,-0.64,-6.357,-79.6,2.016
705.64,0.761,0.017,-0.64,-7.29,-74.348,-1.288
705.68,0.761,0.017,-0.64,-9.032,-60.164,35.64
705.72,0.761,0.017,-0.64,-17.649,-75.842,89.954
705.76,0.761,0.017,-0.64,6.704,-23.681,91.482
705.8,0.761,0.017,-0.64,32.809,15.267,78.167
705.84,0.761,0.017,-0.64,71.006,19.714,122.176
705.88,0.761,0.017,-0.64,84.748,-59.455,124.874
705.92,0.761,0.017,-0.64,55.911,-70.911,124.135
705.96,0.761,0.017,-0.64,81.265,-57.58,124.714
706.0,0.761,0.017,-0.64,92.489,-92.458,124.874
706.04,0.761,0.017,-0.64,89.623,-87.1,116.704
706.08,0.761,0.017,-0.64,85.522,-52.1,47.447
706.12,0.761,0.017,-0.64,53.056,-36.898,4.874
706.16,0.761,0.017,-0.64,50.088,-27.946,0.362
706.2,0.761,0.017,-0.64,59.451,-17.732,6.528
706.24,0.761,0.017,-0.64,46.25,-19.451,22.485
706.28,0.761,0.017,-0.64,35.998,-22.195,13.411
706.32,0.761,0.017,-0.64,45.095,-25.202,1.482
706.36,0.761,0.017,-0.64,42.584,-17.458,-9.196
706.4,0.761,0.017,-0.64,44.333,-20.705,-0.579
706.44,0.761,0.017,-0.64,35.926,-45.427,-0.522
706.48,0.761,0.017,-0.64,63.857,-66.681,5.053
706.52,0.761,0.017,-0.64,64.497,-39.242,15.293
706.56,0.761,0.017,-0.64,7.439,-26.025,1.947
706.6,0.761,0.017,-0.64,18.895,-41.711,32.271
706.64,0.761,0.017,-0.64,12.988,-11.368,41.147
706.68,0.761,0.017,-0.64,1.761,3.933,15.953
706.72,0.761,0.017,-0.64,10.442,-1.677,39.192
706.76,0.761,0.017,-0.64,8.312,-2.729,36.467
706.8,0.761,0.017,-0.64,7.645,-0.434,18.956
706.84,0.761,0.017,-0.64,66.383,2.287,109.085
706.88,0.761,0.017,-0.64,14.909,9.348,34.878
706.92,0.761,0.017,-0.64,-11.585,0.671,-13.129
706.96,0.761,0.017,-0.64,-4.76,-0.461,5.183
707.0,0.761,0.017,-0.64,-13.582,0.522,11.951
707.04,0.761,0.017,-0.64,-12.168,0.164,8.937
707.08,0.761,0.017,-0.64,-17.893,-2.428,18.026
707.12,0.761,0.017,-0.64,-90.152,-11.437,89.013
707.16,0.761,0.017,-0.64,-124.874,2.146,118.194
707.2,0.761,0.017,-0.64,-70.8,-2.957,57.005
707.24,0.761,0.017,-0.64,123.19,-5.267,-121.517
707.28,0.761,0.017,-0.64,124.874,10.171,-121.593
707.32,0.761,0.017,-0.64,-13.51,13.651,-2.58
707.36,0.761,0.017,-0.64,-25.781,-15.709,25.107
707.4,0.761,0.017,-0.64,11.2,-8.449,-7.283
707.44,0.761,0.017,-0.64,-25.686,24.958,16.787
707.48,0.761,0.017,-0.64,-32.957,63.125,19.649
707.52,0.761,0.017,-0.64,-0.629,116.265,-0.625
707.56,0.761,0.017,-0.64,7.241,124.874,-6.421
707.6,0.761,0.017,-0.64,-4.188,124.379,-0.438
707.64,0.761,0.017,-0.64,-11.764,124.257,2.439
707.68,0.761,0.017,-0.64,-10.694,124.318,0.271
707.72,0.761,0.017,-0.64,-25.964,124.817,1.033
707.76,0.761,0.017,-0.64,-32.927,124.874,-1.204
707.8,0.761,0.017,-0.64,-8.67,120.213,-0.446
707.84,0.761,0.017,-0.64,23.83,122.763,3.327
707.88,0.761,0.017,-0.64,4.428,124.874,-0.187
707.92,0.761,0.017,-0.64,5.556,124.428,4.878
707.96,0.761,0.017,-0.64,54.977,122.671,27.294
708.0,0.761,0.017,-0.64,30.968,124.874,19.954
708.04,0.761,0.017,-0.64,26.62,122.858,22.877
708.08,0.761,0.017,-0.64,45.537,73.258,42.633
708.12,0.761,0.017,-0.64,53.037,32.203,52.553
708.16,0.761,0.017,-0.64,26.181,47.344,27.721
708.2,0.761,0.017,-0.64,6.254,35.011,8.247
708.24,0.761,0.017,-0.64,12.172,51.063,15.244
708.28,0.761,0.017,-0.64,7.229,-2.519,9.181
708.32,0.761,0.017,-0.64,-0.636,-2.908,-0.636
708.36,0.761,0.017,-0.64,-0.526,1.361,-0.537
708.4,0.761,0.017,-0.64,0.03,0.404,0.145
708.44,0.761,0.017,-0.64,-0.126,0.305,0.038
708.48,0.761,0.017,-0.64,-0.126,0.427,0.027
708.52,0.761,0.017,-0.64,-0.133,0.381,0.011
708.56,0.761,0.017,-0.64,-0.088,0.408,0.034
708.6,0.761,0.017,-0.64,-0.088,0.465,0.027
708.64,0.761,0.017,-0.64,1.273,0.358,1.62
708.68,0.761,0.017,-0.64,10.979,-0.617,11.78
708.72,0.761,0.017,-0.64,21.372,3.346,28.582
708.76,0.761,0.017,-0.64,50.133,-0.362,24.177
708.8,0.761,0.017,-0.64,113.937,8.563,-19.535
708.84,0.761,0.017,-0.64,124.874,10.133,-62.321
708.88,0.761,0.017,-0.64,124.463,5.682,-88.056
708.92,0.761,0.017,-0.64,112.782,10.008,-62.778
708.96,0.761,0.017,-0.64,91.178,18.498,-18.205
709.0,0.761,0.017,-0.64,85.335,15.137,-34.897
709.04,0.761,0.017,-0.64,114.848,3.857,-88.441
709.08,0.761,0.017,-0.64,109.181,-1.871,-95.682
709.12,0.761,0.017,-0.64,99.505,16.719,-71.856
709.16,0.761,0.017,-0.64,86.898,8.247,-72.062
709.2,0.761,0.017,-0.64,90.408,-28.632,-72.534
709.24,0.761,0.017,-0.64,30.232,-14.703,-31.12
709.28,0.761,0.017,-0.64,35.694,0.938,-34.047
709.32,0.761,0.017,-0.64,114.989,-33.51,-102.927
709.36,0.761,0.017,-0.64,124.874,-15.667,-118.106
709.4,0.761,0.017,-0.64,124.017,5.968,-115.602
709.44,0.761,0.017,-0.64,112.656,-18.384,-121.608
709.48,0.761,0.017,-0.64,6.082,27.954,-22.569
709.52,0.761,0.017,-0.64,-10.522,18.807,11.162
709.56,0.761,0.017,-0.64,1.139,2.229,-4.981
709.6,0.761,0.017,-0.64,0.008,7.763,0.179
709.64,0.761,0.017,-0.64,-0.061,-7.168,2.42
709.68,0.761,0.017,-0.64,0.324,-18.338,0.202
709.72,0.761,0.017,-0.64,0.171,3.171,1.151
709.76,0.761,0.017,-0.64,-0.156,1.303,-0.023
709.8,0.761,0.017,-0.64,-0.149,-0.038,-0.019
709.84,0.761,0.017,-0.64,-0.099,0.473,0.046
709.88,0.761,0.017,-0.64,-0.111,0.442,0.019
709.92,0.761,0.017,-0.64,-0.118,0.366,0.019
709.96,0.761,0.017,-0.64,-0.118,0.796,0.168
710.0,0.761,0.017,-0.64,2.439,21.825,8.346
710.04,0.761,0.017,-0.64,-2.893,9.787,-0.556
710.08,0.761,0.017,-0.64,-13.59,-4.825,-14.059
710.12,0.761,0.017,-0.64,-46.475,-59.143,-38.982
710.16,0.761,0.017,-0.64,-69.832,-59.787,-98.571
710.2,0.761,0.017,-0.64,-64.825,-3.091,-88.849
710.24,0.761,0.017,-0.64,-72.214,21.62,-79.39
710.28,0.761,0.017,-0.64,-101.406,6.761,-104.79
710.32,0.761,0.017,-0.64,-124.874,-40.373,-124.874
710.36,0.761,0.017,-0.64,-120.716,-43.037,-124.874
710.4,0.761,0.017,-0.64,-106.947,-18.944,-124.383
710.44,0.761,0.017,-0.64,-97.988,-11.178,-124.874
710.48,0.761,0.017,-0.64,-71.273,-28.335,-124.874
710.52,0.761,0.017,-0.64,-57.226,-10.995,-106.646
710.56,0.761,0.017,-0.64,-84.021,13.159,-67.675
710.6,0.761,0.017,-0.64,-76.646,-0.061,-71.124
710.64,0.761,0.017,-0.64,-96.928,4.451,-76.242
710.68,0.761,0.017,-0.64,-115.461,8.396,-48.247
710.72,0.761,0.017,-0.64,-52.946,-0.922,-32.736
710.76,0.761,0.017,-0.64,3.643,0.32,9.322
710.8,0.761,0.017,-0.64,-10.709,0.686,-1.608
710.84,0.761,0.017,-0.64,-17.835,-1.216,-19.398
710.88,0.761,0.017,-0.64,-10.042,-0.152,-12.252
710.92,0.761,0.017,-0.64,1.334,0.995,2.58
710.96,0.761,0.017,-0.64,0.335,0.316,0.427
711.0,0.761,0.017,-0.64,-0.373,0.373,-0.236
711.04,0.761,0.017,-0.64,-0.111,0.446,0.008
711.08,0.761,0.017,-0.64,-0.053,0.393,0.015
711.12,0.761,0.017,-0.64,0.133,0.248,0.03
711.16,0.761,0.017,-0.64,26.845,-2.359,-16.113
711.2,0.761,0.017,-0.64,39.032,1.052,-26.825
711.24,0.761,0.017,-0.64,-21.174,0.461,13.853
711.28,0.761,0.017,-0.64,-17.031,-0.762,9.245
711.32,0.761,0.017,-0.64,6.795,3.022,11.193
711.36,0.761,0.017,-0.64,40.537,4.04,34.276
711.4,0.761,0.017,-0.64,54.52,-0.412,32.378
711.44,0.761,0.017,-0.64,60.137,-0.549,47.363
711.48,0.761,0.017,-0.64,84.447,-2.252,77.149
711.52,0.761,0.017,-0.64,124.874,-10.011,83.982
711.56,0.761,0.017,-0.64,106.391,-2.149,102.416
711.6,0.761,0.017,-0.64,105.05,14.729,124.874
711.64,0.761,0.017,-0.64,124.127,3.518,124.874
711.68,0.761,0.017,-0.64,118.708,-8.582,124.345
711.72,0.761,0.017,-0.64,122.893,-16.951,124.714
711.76,0.761,0.017,-0.64,119.386,-33.822,118.811
711.8,0.761,0.017,-0.64,95.396,-29.886,92.889
711.84,0.761,0.017,-0.64,76.837,-27.466,74.234
711.88,0.761,0.017,-0.64,61.063,-34.257,56.22
711.92,0.761,0.017,-0.64,56.098,-29.771,55.499
711.96,0.761,0.017,-0.64,71.479,-4.897,86.947
712.0,0.761,0.017,-0.64,52.439,-3.697,64.299
712.04,0.761,0.017,-0.64,37.633,1.246,43.224
712.08,0.761,0.017,-0.64,18.072,18.167,20.08
712.12,0.761,0.017,-0.64,1.376,-13.117,-4.592
712.16,0.761,0.017,-0.64,0.213,-59.699,0.724
712.2,0.761,0.017,-0.64,4.893,-24.486,11.029
712.24,0.761,0.017,-0.64,-0.187,7.885,-0.171
712.28,0.761,0.017,-0.64,-0.507,0.686,-0.827
712.32,0.761,0.017,-0.64,-0.099,-0.309,0.072
712.36,0.761,0.017,-0.64,-0.095,0.526,0.061
712.4,0.761,0.017,-0.64,-0.065,0.492,0.084
712.44,0.761,0.017,-0.64,-0.076,0.415,0.114
712.48,0.761,0.017,-0.64,-0.404,-1.521,4.051
712.52,0.761,0.017,-0.64,-0.377,-25.644,3.735
712.56,0.761,0.017,-0.64,0.4,-39.158,-1.627
712.6,0.761,0.017,-0.64,0.511,-29.554,1.86
712.64,0.761,0.017,-0.64,0.781,-4.047,-0.4
712.68,0.761,0.017,-0.64,-1.303,20.16,-5.896
712.72,0.761,0.017,-0.64,0.621,3.232,-4.242
712.76,0.761,0.017,-0.64,1.235,-12.191,-0.267
712.8,0.761,0.017,-0.64,-1.543,-24.954,-2.111
712.84,0.761,0.017,-0.64,1.521,-28.99,-5.126
712.88,0.761,0.017,-0.64,0.808,-49.935,5.042
712.92,0.761,0.017,-0.64,1.254,-44.329,11.109
712.96,0.761,0.017,-0.64,-1.925,-8.7,11.845
713.0,0.761,0.017,-0.64,1.734,-20.72,-1.692
713.04,0.761,0.017,-0.64,0.522,-109.047,-15.636
713.08,0.761,0.017,-0.64,1.117,-124.874,0.145
713.12,0.761,0.017,-0.64,0.72,-69.146,1.684
713.16,0.761,0.017,-0.64,0.713,-33.399,-0.107
713.2,0.761,0.017,-0.64,1.406,-67.729,2.302
713.24,0.761,0.017,-0.64,0.713,-51.239,-0.103
713.28,0.761,0.017,-0.64,-0.518,3.396,0.0
713.32,0.761,0.017,-0.64,-0.522,-17.584,-1.418
713.36,0.761,0.017,-0.64,-0.983,0.716,-0.995
713.4,0.761,0.017,-0.64,0.038,1.772,0.198
713.44,0.761,0.017,-0.64,-0.126,0.061,0.008
713.48,0.761,0.017,-0.64,-0.13,0.377,-0.057
713.52,0.761,0.017,-0.64,-0.114,0.473,-0.072
713.56,0.761,0.017,-0.64,-0.095,0.381,-0.015
713.6,0.761,0.017,-0.64,-0.107,0.347,0.019
713.64,0.761,0.017,-0.64,-0.133,0.434,-0.015
713.68,0.761,0.017,-0.64,-0.111,0.404,0.023
713.72,0.761,0.017,-0.64,-0.133,0.4,-0.019
713.76,0.761,0.017,-0.64,-0.183,0.408,-0.111
713.8,0.761,0.017,-0.64,-0.796,4.127,-1.376
713.84,0.761,0.017,-0.64,-1.635,84.051,-1.254
713.88,0.761,0.017,-0.64,1.098,69.512,3.685
713.92,0.761,0.017,-0.64,-0.088,-10.492,-0.194
713.96,0.761,0.017,-0.64,-0.24,-2.572,-0.24
714.0,0.761,0.017,-0.64,-0.141,1.951,0.122
714.04,0.761,0.017,-0.64,-0.111,0.24,0.03
714.08,0.761,0.017,-0.64,-0.099,0.29,-0.011
714.12,0.761,0.017,-0.64,-0.095,0.469,0.046
714.16,0.761,0.017,-0.64,-0.191,23.117,0.046
714.2,0.761,0.017,-0.64,-2.572,119.447,-3.125
714.24,0.761,0.017,-0.64,-0.579,80.758,0.903
714.28,0.761,0.017,-0.64,-0.324,-0.743,-0.918
714.32,0.761,0.017,-0.64,-1.532,29.642,-2.344
714.36,0.761,0.017,-0.64,-0.019,8.289,0.926
714.4,0.761,0.017,-0.64,0.785,-3.354,3.377
714.44,0.761,0.017,-0.64,-0.111,0.625,0.099
714.48,0.761,0.017,-0.64,-0.248,1.711,0.217
714.52,0.761,0.017,-0.64,-0.126,32.664,1.25
714.56,0.761,0.017,-0.64,-0.229,20.145,-0.099
714.6,0.761,0.017,-0.64,-0.107,-4.569,-0.118
714.64,0.761,0.017,-0.64,-0.111,-0.053,0.061
714.68,0.761,0.017,-0.64,-0.13,0.892,-0.011
714.72,0.761,0.017,-0.64,-0.133,0.309,-0.027
714.76,0.761,0.017,-0.64,-0.747,11.784,0.72
714.8,0.761,0.017,-0.64,-5.728,115.419,-8.697
714.84,0.761,0.017,-0.64,2.572,124.874,-42.82
714.88,0.761,0.017,-0.64,-58.609,123.277,5.953
714.92,0.761,0.017,-0.64,-17.336,124.425,6.414
714.96,0.761,0.017,-0.64,7.607,124.874,-1.143
715.0,0.761,0.017,-0.64,-9.173,124.859,-2.157
715.04,0.761,0.017,-0.64,-4.909,124.863,-2.363
715.08,0.761,0.017,-0.64,-1.654,124.874,-0.412
715.12,0.761,0.017,-0.64,-0.526,58.697,0.05
715.16,0.761,0.017,-0.64,-0.076,-11.456,0.08
715.2,0.761,0.017,-0.64,-0.354,-10.343,0.206
715.24,0.761,0.017,-0.64,0.29,-106.429,0.972
715.28,0.761,0.017,-0.64,3.678,-124.874,-0.328
715.32,0.761,0.017,-0.64,2.21,-121.547,0.659
715.36,0.761,0.017,-0.64,-1.025,-26.216,0.667
715.4,0.761,0.017,-0.64,-1.879,124.874,-1.284
715.44,0.761,0.017,-0.64,-1.46,124.874,-2.683
715.48,0.761,0.017,-0.64,-1.856,123.659,-26.966
715.52,0.761,0.017,-0.64,53.891,124.802,-81.936
715.56,0.761,0.017,-0.64,-66.38,122.199,54.284
715.6,0.761,0.017,-0.64,18.277,32.046,40.286
715.64,0.761,0.017,-0.64,9.303,-48.236,-14.783
715.68,0.761,0.017,-0.64,-4.539,1.002,0.088
715.72,0.761,0.017,-0.64,0.015,4.043,1.311
715.76,0.761,0.017,-0.64,-0.21,-34.39,0.728
715.8,0.761,0.017,-0.64,-0.114,-8.205,-2.744
715.84,0.761,0.017,-0.64,-3.079,124.874,-2.664
715.88,0.761,0.017,-0.64,-9.215,124.874,-19.672
715.92,0.761,0.017,-0.64,16.227,122.268,-31.574
715.96,0.761,0.017,-0.64,-42.992,124.825,21.867
716.0,0.761,0.017,-0.64,-19.71,124.874,2.843
716.04,0.761,0.017,-0.64,0.953,124.832,-3.834
716.08,0.761,0.017,-0.64,-3.708,124.87,-2.954
716.12,0.761,0.017,-0.64,-2.919,109.501,-3.262
716.16,0.761,0.017,-0.64,0.069,11.768,-0.507
716.2,0.761,0.017,-0.64,0.069,-9.112,0.149
716.24,0.761,0.017,-0.64,-0.057,10.293,-1.555
716.28,0.761,0.017,-0.64,-0.93,107.816,2.256
716.32,0.761,0.017,-0.64,-4.592,124.874,4.714
716.36,0.761,0.017,-0.64,-2.832,123.739,0.469
716.4,0.761,0.017,-0.64,-1.612,124.268,-2.279
716.44,0.761,0.017,-0.64,-1.021,122.53,-4.623
716.48,0.761,0.017,-0.64,-0.126,44.28,0.522
716.52,0.761,0.017,-0.64,-0.08,-11.665,0.358
716.56,0.761,0.017,-0.64,-0.118,-0.335,-0.118
716.6,0.761,0.017,-0.64,-0.095,1.521,-0.198
716.64,0.761,0.017,-0.64,-0.236,13.289,-2.146
716.68,0.761,0.017,-0.64,-0.976,85.042,-3.727
716.72,0.761,0.017,-0.64,-1.414,124.874,-9.55
716.76,0.761,0.017,-0.64,-7.271,124.874,4.123
716.8,0.761,0.017,-0.64,-5.93,123.853,3.22
716.84,0.761,0.017,-0.64,-3.792,124.874,-0.332
716.88,0.761,0.017,-0.64,-2.123,124.043,1.372
716.92,0.761,0.017,-0.64,-1.753,123.815,0.522
716.96,0.761,0.017,-0.64,-2.294,124.874,-3.464
717.0,0.761,0.017,-0.64,-2.763,124.12,-7.294
717.04,0.761,0.017,-0.64,-2.043,56.719,1.319
717.08,0.761,0.017,-0.64,0.964,-15.0,5.522
717.12,0.761,0.017,-0.64,-0.008,40.095,-5.747
717.16,0.761,0.017,-0.64,2.29,60.434,-11.151
717.2,0.761,0.017,-0.64,1.014,35.114,0.065
717.24,0.761,0.017,-0.64,-6.2,31.509,17.767
717.28,0.761,0.017,-0.64,-1.056,3.365,4.261
717.32,0.761,0.017,-0.64,0.572,-2.546,-2.005
717.36,0.761,0.017,-0.64,-0.179,0.816,0.141
717.4,0.761,0.017,-0.64,-0.183,0.511,0.133
717.44,0.761,0.017,-0.64,-0.152,0.332,0.023
717.48,0.761,0.017,-0.64,-0.16,0.389,0.072
717.52,0.761,0.017,-0.64,-0.213,0.389,0.057
717.56,0.761,0.017,-0.64,-0.171,0.423,0.011
717.6,0.761,0.017,-0.64,-0.145,0.4,-0.008
717.64,0.761,0.017,-0.64,-0.118,0.408,0.057
717.68,0.761,0.017,-0.64,-0.114,0.431,0.046
717.72,0.761,0.017,-0.64,-0.114,0.385,0.042
717.76,0.761,0.017,-0.64,-0.141,0.389,0.038
717.8,0.761,0.017,-0.64,-0.145,0.427,-0.027
717.84,0.761,0.017,-0.64,-0.13,0.4,0.023
717.88,0.761,0.017,-0.64,-0.118,0.423,0.057
717.92,0.761,0.017,-0.64,-0.156,0.419,0.046
717.96,0.761,0.017,-0.64,-0.149,0.438,0.046
718.0,0.761,0.017,-0.64,-0.118,0.446,0.042
718.04,0.761,0.017,-0.64,-0.137,0.408,0.05
718.08,0.761,0.017,-0.64,-0.111,0.412,0.042
718.12,0.761,0.017,-0.64,-0.13,0.412,0.015
718.16,0.761,0.017,-0.64,-0.149,0.423,0.038
718.2,0.761,0.017,-0.64,-0.137,0.377,0.053
718.24,0.761,0.017,-0.64,-0.095,0.381,0.023
718.28,0.761,0.017,-0.64,-0.076,0.465,0.023
718.32,0.761,0.017,-0.64,-0.137,0.419,0.08
718.36,0.761,0.017,-0.64,-0.152,0.423,0.061
718.4,0.761,0.017,-0.64,-0.13,0.427,0.023
718.44,0.761,0.017,-0.64,-0.107,0.389,-0.008
718.48,0.761,0.017,-0.64,-0.122,0.423,0.011
718.52,0.761,0.017,-0.64,-0.107,0.412,0.008
718.56,0.761,0.017,-0.64,-0.091,0.446,0.023
718.6,0.761,0.017,-0.64,-0.13,0.431,0.053
718.64,0.761,0.017,-0.64,-0.118,0.373,0.046
718.68,0.761,0.017,-0.64,-0.16,0.431,-0.015
718.72,0.761,0.017,-0.64,-0.141,0.4,0.015
718.76,0.761,0.017,-0.64,-0.088,0.427,0.034
718.8,0.761,0.017,-0.64,-0.065,0.438,0.042
718.84,0.761,0.017,-0.64,-0.065,0.4,0.038
718.88,0.761,0.017,-0.64,-0.133,0.396,-0.004
718.92,0.761,0.017,-0.64,-0.072,0.415,0.015
718.96,0.761,0.017,-0.64,-0.065,0.434,0.019
719.0,0.761,0.017,-0.64,-0.091,0.4,0.034
719.04,0.761,0.017,-0.64,-0.114,0.37,0.027
719.08,0.761,0.017,-0.64,-0.16,0.328,0.046
719.12,0.761,0.017,-0.64,-0.164,0.351,0.03
719.16,0.761,0.017,-0.64,-0.149,0.381,-0.027
719.2,0.761,0.017,-0.64,-0.133,0.351,-0.011
719.24,0.761,0.017,-0.64,-0.069,0.404,0.023
719.28,0.761,0.017,-0.64,-0.122,0.434,0.015
719.32,0.761,0.017,-0.64,-0.133,0.423,0.042
719.36,0.761,0.017,-0.64,-0.114,0.4,0.057
719.4,0.761,0.017,-0.64,-0.122,0.393,0.027
719.44,0.761,0.017,-0.64,-0.126,0.377,0.019
719.48,0.761,0.017,-0.64,-0.149,0.366,0.015
719.52,0.761,0.017,-0.64,-0.145,0.415,0.053
719.56,0.761,0.017,-0.64,-0.164,0.415,0.03
719.6,0.761,0.017,-0.64,-0.122,0.377,0.023
719.64,0.761,0.017,-0.64,-0.076,0.373,0.011
719.68,0.761,0.017,-0.64,-0.114,0.381,0.072
719.72,0.761,0.017,-0.64,-0.141,0.438,0.053
719.76,0.761,0.017,-0.64,-0.126,0.415,-0.034
719.8,0.761,0.017,-0.64,-0.156,0.396,0.008
719.84,0.761,0.017,-0.64,-0.122,0.45,0.053
719.88,0.761,0.017,-0.64,-0.141,0.45,0.023
719.92,0.761,0.017,-0.64,-0.126,0.419,0.023
719.96,0.761,0.017,-0.64,-0.137,0.373,0.015
720.0,0.761,0.017,-0.64,-0.072,0.4,0.057
720.04,0.761,0.017,-0.64,-0.103,0.366,0.042
720.08,0.761,0.017,-0.64,-0.126,0.377,0.019
720.12,0.761,0.017,-0.64,-0.095,0.434,0.038
720.16,0.761,0.017,-0.64,-0.038,0.4,0.015
720.2,0.761,0.017,-0.64,-0.069,0.4,0.023
720.24,0.761,0.017,-0.64,-0.107,0.431,0.053
720.28,0.761,0.017,-0.64,-0.137,0.419,0.046
720.32,0.761,0.017,-0.64,-0.107,0.389,0.038
720.36,0.761,0.017,-0.64,-0.103,0.423,0.042
720.4,0.761,0.017,-0.64,-0.091,0.4,-0.015
720.44,0.761,0.017,-0.64,-0.095,0.431,0.019
720.48,0.761,0.017,-0.64,-0.171,0.431,0.099
720.52,0.761,0.017,-0.64,-0.16,0.423,0.076
720.56,0.761,0.017,-0.64,-0.137,0.412,0.019
720.6,0.761,0.017,-0.64,-0.118,0.408,0.038
720.64,0.761,0.017,-0.64,-0.114,0.419,0.027
720.68,0.761,0.017,-0.64,-0.133,0.442,-0.015
720.72,0.761,0.017,-0.64,-0.122,0.408,0.011
720.76,0.761,0.017,-0.64,-0.141,0.347,0.046
720.8,0.761,0.017,-0.64,-0.114,0.385,0.053
720.84,0.761,0.017,-0.64,-0.099,0.431,0.008
720.88,0.761,0.017,-0.64,-0.133,0.423,0.015
720.92,0.761,0.017,-0.64,-0.114,0.408,0.042
720.96,0.761,0.017,-0.64,-0.076,0.373,0.023
721.0,0.761,0.017,-0.64,-0.08,0.4,0.0
721.04,0.761,0.017,-0.64,-0.111,0.373,0.019
721.08,0.761,0.017,-0.64,-0.137,0.373,0.065
721.12,0.761,0.017,-0.64,-0.088,0.381,0.004
721.16,0.761,0.017,-0.64,-0.114,0.423,0.0
721.2,0.761,0.017,-0.64,-0.099,0.389,0.046
721.24,0.761,0.017,-0.64,-0.133,0.408,0.023
721.28,0.761,0.017,-0.64,-0.114,0.423,0.061
721.32,0.761,0.017,-0.64,-0.118,0.385,0.023
721.36,0.761,0.017,-0.64,-0.107,0.438,0.027
721.4,0.761,0.017,-0.64,-0.13,0.446,0.072
721.44,0.761,0.017,-0.64,-0.152,0.396,0.057
721.48,0.761,0.017,-0.64,-0.171,0.389,0.034
721.52,0.761,0.017,-0.64,-0.168,0.4,0.027
721.56,0.761,0.017,-0.64,-0.13,0.393,0.069
721.6,0.761,0.017,-0.64,-0.126,0.404,0.057
721.64,0.761,0.017,-0.64,-0.168,0.347,0.046
721.68,0.761,0.017,-0.64,-0.16,0.404,0.023
721.72,0.761,0.017,-0.64,-0.095,0.396,0.008
721.76,0.761,0.017,-0.64,-0.091,0.385,-0.011
