,timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,squared norm,zero velocity,px,py,pz,vx,vy,vz,q0,q1,q2,q3,psi,theta,phi,Raap tijd,Gooi tijd,Lucht tijd,Start tot los,Start tot grond,Laatste zijde,Mean acc hand,Max acc hand,Mean acc roll,Max acc roll,Mean acc whole throw,Max acc whole throw,Mean acc hand with gravity,Max acc hand with gravity,Mean acc roll with gravity,Max acc roll with gravity,Mean acc whole throw with gravity,Max acc whole throw with gravity,Delta theta,Total rotation hand,Total rotation flight,Total rotation roll,Total rotation whole throw,Mean ang. vel. hand,Max ang. vel. hand,Mean ang. vel. flight,Max ang. vel. flight,Mean ang. vel. roll,Max ang. vel. roll
0,0.0,0.003909002945573663,0.9932055733161959,0.0013279902250903641,0.1898288543212044,0.0016088375475604155,0.19722324389247411,0.0749345902226258,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.7077434873882997,-0.7064691982831842,0.00046298366814077375,-0.00046215006803752964,-0.0013083351766572345,-2.357775681573925e-06,-1.5689942107729842,362.0,2977.0,362.0,3339.0,3701.0,4.0,3.442132037503476,12.733466855983602,2.15014560665121,11.398474649950789,2.897589126993606,12.733466855983602,3.4210628966420074,12.003529069347653,1.4313896953550505,10.67528991794191,2.6164059011677585,12.003529069347653,0.0,4978.736264340826,420.23242845464904,2901.3318918647583,8300.30058466024,833.2859342178441,2784.5768235779465,593.4171887843089,597.7259358093016,913.7223132077726,3460.3802572638388
1,11.0,0.0041197907889642844,1.0008187025996569,0.0013816149323593527,-0.12247392690634615,0.47256900176567707,0.217561889989407,0.2856545001774323,False,3.068148833310718e-06,-1.0650879275199898e-06,4.861206146871288e-07,0.0005578452424201304,-0.0001936523504581797,8.838556630675072e-05,-0.7077405659083417,-0.7064720878064646,0.00043464125790506996,-0.0005400047150306352,-0.001378490770682738,0.0001477700177701442,-1.569002325338291,,,,,,,,,,,,,,,,,,,0.0190118729682352,,,,,,,,,,
2,21.0,0.0019297983774922908,1.0003783632323822,0.002049245007808828,-0.12120408166924519,-0.10840953741984695,-0.020288886160569404,0.026854696118506802,False,8.918736765183284e-06,-3.1389250171559842e-06,1.5574033867098743e-06,0.0006120217022868454,-0.0002194277530326461,0.00012587081536014438,-0.707748161614094,-0.7064644789575097,0.00044159611797792175,-0.0005335691457122075,-0.0013792095554405086,0.0001288176160334333,-1.5689808358541955,,,,,,,,,,,,,,,,,,,0.0032844085155340043,,,,,,,,,,
3,30.0,0.0021790659413683557,0.9983679625255217,0.001509432038236759,-0.06459362801147144,-0.01222580289608216,-0.09860920001214148,0.014045581363172719,False,1.474577583508449e-05,-4.993306807368144e-06,2.043075360109328e-06,0.0006828583050475526,-0.00019265784200501947,-1.7943625606095215e-05,-0.7077516087542611,-0.7064610306744471,0.00043861040190811777,-0.000529211742716075,-0.0013688236762249134,0.000126880511615225,-1.5689710862481123,,,,,,,,,,,,,,,,,,,0.0016474849530677528,,,,,,,,,,
4,40.0,0.003395234025961858,1.0000466001617914,0.0019986826786649523,0.05832103226164176,0.02794162497803821,-0.055380854681695825,0.007249116275751899,False,2.2568374637564753e-05,-7.004786897471925e-06,1.889288642824717e-06,0.0008816613356035698,-0.00020963803490305086,-1.2813716613359928e-05,-0.7077481132050608,-0.706464529471432,0.00043899366269435766,-0.0005330459160400288,-0.001374791830376106,0.00013176219194321363,-1.5689809740155096,,,,,,,,,,,,,,,,,,,0.001436890647105411,,,,,,,,,,
5,50.0,0.0033870235596249743,1.001306204936282,0.0016088675207768244,0.0017105786038680224,-0.06824210954572657,0.022939459169876227,0.005186130381417376,True,2.4515179042570122e-05,-3.1478071228037233e-06,1.4553042423872251e-06,0.0009002922835752122,-6.744709269920494e-05,8.757102300569268e-05,-0.7077478858401428,-0.7064647482770493,0.0004500629230406193,-0.0005356995602923547,-0.0013941881034275003,0.0001198435457609372,-1.56898161201541,,,,,,,,,,,,,,,,,,,0.0026097713974075273,,,,,,,,,,
6,60.0,0.00022617396415703164,0.9988467459878343,0.0017511148863704334,-0.00044829022186837703,-0.020662136137282502,-0.015132979394814778,0.000656131899242507,True,2.676221562138079e-05,1.280131541524375e-07,1.005087798812579e-06,0.0006713207919222665,5.539927638874612e-06,-4.292673140416605e-05,-0.707747881960922,-0.7064647580048299,0.0004472457205657895,-0.0005303284564787494,-0.0013826048129673013,0.00011624230670740449,-1.568981634449754,,,,,,,,,,,,,,,,,,,0.0013900148168841024,,,,,,,,,,
7,71.0,0.0011947556767338587,0.9996205922005623,0.0011311610881215711,-0.0036654367022248904,-0.011202015189205527,-0.10078463673433151,0.010296463572188374,True,2.8531421244911913e-05,1.8465096325487086e-06,-3.684868818791066e-07,0.0005663604970632967,9.536759936946591e-05,-9.61514962909016e-05,-0.7077476825099975,-0.7064649680555578,0.0004406230985013962,-0.0005221716886728268,-0.0013617016011565788,0.0001140920573135781,-1.5689822162649616,,,,,,,,,,,,,,,,,,,0.0024088838751299196,,,,,,,,,,
8,81.0,0.0036333239806185004,1.0025532220795892,0.002751317976938346,-0.06247707270223121,0.06401390202465199,-0.003450762462490098,0.008013072027434159,True,2.8814905577000498e-05,6.778606586062595e-07,-9.64333915589668e-07,0.0007021069988957277,-2.101868405525317e-05,0.00014125340057196713,-0.7077520357891963,-0.7064605982367359,0.00044260305367215897,-0.0005320505413354457,-0.00137848339108315,0.0001252390632094575,-1.5689698712820213,,,,,,,,,,,,,,,,,,,0.0027074485626144224,,,,,,,,,,
9,91.0,0.0021794618913572802,0.9998049536722862,0.002502666148722507,-0.00044829022186837703,-0.020662136137282502,-0.015132979394814778,0.000656131899242507,True,2.9636859665282684e-05,8.714976598205713e-07,-5.599146887153925e-07,0.0007029678624135671,-8.10100088621773e-05,0.0001103385633217474,-0.7077524322492683,-0.7064601994813143,0.00044513004306462935,-0.0005320275476268113,-0.0013820213499121275,0.00012162883385944476,-1.5689687489478814,,,,,,,,,,,,,,,,,,,0.0005933032725873496,,,,,,,,,,
10,100.0,0.0007164005245159019,1.0007387485086632,0.0032946221382798707,-0.06031820387649482,0.016433928616207908,0.03462167610220091,0.005107020184774722,True,3.034077616008349e-05,1.220828793665463e-06,-6.112593484813122e-08,0.0005869489617636397,-0.00019437653344760007,0.0001665040990313244,-0.7077564250079507,-0.7064561986683048,0.00044466266984421316,-0.0005333837303981649,-0.001383281375036407,0.00012419876244965423,-1.5689574424678734,,,,,,,,,,,,,,,,,,,0.0013364762240359318,,,,,,,,,,
